tau,lmin,n_regions,n_hit,prop_hit,fold,recall,F1,fold_cap
0.35,2,144,20,0.138888888888889,1.12644325542101,0.139896373056995,0.13939081053175,1.12644325542101
0.35,3,105,16,0.152380952380952,1.2199771254289,0.124352331606218,0.136947218259629,1.2199771254289
0.35,4,83,14,0.168674698795181,1.20326600773528,0.113989637305699,0.136042402826855,1.20326600773528
0.35,5,66,14,0.212121212121212,1.29689671144048,0.113989637305699,0.148290804044295,1.29689671144048
0.35,6,51,12,0.235294117647059,1.30151843817787,0.0984455958549223,0.138812785388128,1.30151843817787
0.35,7,40,9,0.225,1.12852664576803,0.0829015544041451,0.121161127471603,1.12852664576803
0.35,8,37,9,0.243243243243243,1.16129032258065,0.0829015544041451,0.123658222413053,1.16129032258065
0.35,9,29,8,0.275862068965517,1.13960113960114,0.077720207253886,0.121273370389085,1.13960113960114
0.35,10,28,7,0.25,1.14099429502853,0.0725388601036269,0.112449799196787,1.14099429502853
0.35,11,21,7,0.333333333333333,1.32325141776938,0.0725388601036269,0.119148936170213,1.32325141776938
0.35,12,19,6,0.315789473684211,1.3215859030837,0.0673575129533679,0.111032028469751,1.3215859030837
0.35,13,12,6,0.5,1.5748031496063,0.0673575129533679,0.118721461187215,1.5748031496063
0.35,14,11,6,0.545454545454545,1.60642570281125,0.0673575129533679,0.119907763259032,1.60642570281125
0.35,15,6,4,0.666666666666667,1.61943319838057,0.0518134715025907,0.0961538461538461,1.61943319838057
0.4,1,257,27,0.105058365758755,1.15409275486215,0.150259067357513,0.123657612128869,1.15409275486215
0.4,2,140,18,0.128571428571429,1.09923664122137,0.119170984455959,0.123692859276964,1.09923664122137
0.4,3,99,15,0.151515151515152,1.2760527435134,0.10880829015544,0.126658624849216,1.2760527435134
0.4,4,77,13,0.168831168831169,1.26030053320407,0.0984455958549223,0.124370594159114,1.26030053320407
0.4,5,61,12,0.19672131147541,1.24223602484472,0.0932642487046632,0.126537785588752,1.24223602484472
0.4,6,48,12,0.25,1.41093474426808,0.0932642487046632,0.135849056603774,1.41093474426808
0.4,7,38,9,0.236842105263158,1.16279069767442,0.077720207253886,0.11703511053316,1.16279069767442
0.4,8,36,9,0.25,1.24309392265193,0.077720207253886,0.118577075098814,1.24309392265193
0.4,9,29,8,0.275862068965517,1.19225037257824,0.0725388601036269,0.114871794871795,1.19225037257824
0.4,10,27,7,0.259259259259259,1.17252931323283,0.0673575129533679,0.106933019976498,1.17252931323283
0.4,11,21,7,0.333333333333333,1.36852394916911,0.0673575129533679,0.112068965517241,1.36852394916911
0.4,12,18,6,0.333333333333333,1.34831460674157,0.0621761658031088,0.104803493449782,1.34831460674157
0.4,13,12,6,0.5,1.66898470097357,0.0621761658031088,0.110599078341014,1.66898470097357
0.4,14,9,5,0.555555555555556,1.68918918918919,0.0569948186528497,0.103383458646617,1.68918918918919
0.4,15,6,4,0.666666666666667,1.63934426229508,0.0518134715025907,0.0961538461538461,1.63934426229508
0.45,1,229,25,0.109170305676856,1.23152709359606,0.139896373056995,0.122638081395349,1.23152709359606
