tau,lmin,n_regions,n_hit,prop_hit,fold,recall,estimable,F1,fold_cap
0.75,6,26,1,0.0384615384615385,2.26244343891403,0.0277777777777778,TRUE,0.0322580645161291,2.26244343891403
0.75,7,22,1,0.0454545454545455,2.44798041615667,0.0277777777777778,TRUE,0.0344827586206897,2.44798041615667
0.75,8,15,1,0.0666666666666667,2.57400257400257,0.0277777777777778,TRUE,0.0392156862745098,2.57400257400257
0.75,9,14,1,0.0714285714285714,2.54129606099111,0.0277777777777778,TRUE,0.04,2.54129606099111
0.75,10,11,1,0.0909090909090909,2.46609124537608,0.0277777777777778,TRUE,0.0425531914893617,2.46609124537608
0.75,11,9,1,0.111111111111111,2.6525198938992,0.0277777777777778,TRUE,0.0444444444444445,2.6525198938992
0.75,12,7,1,0.142857142857143,3.86100386100386,0.0277777777777778,TRUE,0.0465116279069768,3.86100386100386
0.75,13,5,1,0.2,3.7037037037037,0.0277777777777778,TRUE,0.0487804878048781,3.7037037037037
0.75,14,1,1,,,0.0277777777777778,FALSE,,
0.75,15,1,1,,,0.0277777777777778,FALSE,,
0.8,1,93,6,0.0645161290322581,7.16845878136201,0.166666666666667,TRUE,0.0930232558139536,7.16845878136201
0.8,2,73,4,0.0547945205479452,5.1249199231262,0.111111111111111,TRUE,0.073394495412844,5.1249199231262
0.8,3,56,2,0.0357142857142857,3.81679389312977,0.0555555555555556,TRUE,0.0434782608695652,3.81679389312977
0.8,4,47,2,0.0425531914893617,4.04858299595142,0.0555555555555556,TRUE,0.0481927710843374,4.04858299595142
0.8,5,32,1,0.03125,3.27332242225859,0.0277777777777778,TRUE,0.0294117647058824,3.27332242225859
0.8,6,23,1,0.0434782608695652,4.24628450106157,0.0277777777777778,TRUE,0.0338983050847458,4.24628450106157
0.8,7,20,1,0.05,4.68384074941452,0.0277777777777778,TRUE,0.0357142857142857,4.68384074941452
0.8,8,14,1,0.0714285714285714,4.98753117206983,0.0277777777777778,TRUE,0.04,4.98753117206983
0.8,9,12,1,0.0833333333333333,4.93827160493827,0.0277777777777778,TRUE,0.0416666666666667,4.93827160493827
0.8,10,9,1,0.111111111111111,4.88997555012225,0.0277777777777778,TRUE,0.0444444444444445,4.88997555012225
0.8,11,6,1,0.166666666666667,8.26446280991736,0.0277777777777778,TRUE,0.0476190476190477,8.26446280991736
0.8,12,4,1,,,0.0277777777777778,FALSE,,
0.8,13,2,1,,,0.0277777777777778,FALSE,,
0.8,14,1,1,,,0.0277777777777778,FALSE,,
0.8,15,1,1,,,0.0277777777777778,FALSE,,
0.85,1,68,4,0.0588235294117647,10.6951871657754,0.111111111111111,TRUE,0.0769230769230769,10.6951871657754
0.85,2,54,3,0.0555555555555556,9.21658986175115,0.0833333333333333,TRUE,0.0666666666666667,9.21658986175115
0.85,3,43,2,0.0465116279069768,6.36942675159236,0.0555555555555556,TRUE,0.0506329113924051,6.36942675159236
0.85,4,35,1,0.0285714285714286,4.03225806451613,0.0277777777777778,TRUE,0.0281690140845071,4.03225806451613
0.85,5,27,1,0.037037037037037,5.60224089635854,0.0277777777777778,TRUE,0.0317460317460318,5.60224089635854
0.85,6,20,1,0.05,6.87285223367698,0.0277777777777778,TRUE,0.0357142857142857,6.87285223367698
0.85,7,15,1,0.0666666666666667,8.06451612903226,0.0277777777777778,TRUE,0.0392156862745098,8.06451612903226
0.85,8,11,1,0.0909090909090909,14.5985401459854,0.0277777777777778,TRUE,0.0425531914893617,14.5985401459854
0.85,9,9,1,0.111111111111111,19.4174757281553,0.0277777777777778,TRUE,0.0444444444444445,19.4174757281553
0.85,10,5,1,0.2,21.0526315789474,0.0277777777777778,TRUE,0.0487804878048781,21.0526315789474
0.85,11,4,1,,,0.0277777777777778,FALSE,,
