ldw,rho,floor,engine,n_test,flagged,regions,tp_reg,tp_qtn,n_qtn,n_qtn_legacy,prec,rec,cell,tag,env
0.0125,0.5,1,lfm,62983,254,252,13,15,33,29,0.0515873015873016,0.454545454545455,V0.5_c2,nobgs,8
0.0125,0.5,2,emx,29226,86,85,6,7,33,29,0.0705882352941176,0.212121212121212,V0.5_c2,nobgs,8
0.0125,0.5,2,lfm,29226,248,246,13,15,33,29,0.0528455284552846,0.454545454545455,V0.5_c2,nobgs,8
0.0125,0.5,5,emx,13200,98,97,6,7,33,29,0.0618556701030928,0.212121212121212,V0.5_c2,nobgs,8
0.0125,0.5,5,lfm,13200,196,194,12,14,33,29,0.0618556701030928,0.424242424242424,V0.5_c2,nobgs,8
0.0125,0.65,1,emx,51914,71,70,6,7,33,29,0.0857142857142857,0.212121212121212,V0.5_c2,nobgs,8
0.0125,0.65,1,lfm,51914,181,177,14,16,33,29,0.0790960451977401,0.484848484848485,V0.5_c2,nobgs,8
0.0125,0.65,2,emx,24772,75,74,6,7,33,29,0.0810810810810811,0.212121212121212,V0.5_c2,nobgs,8
0.0125,0.65,2,lfm,24772,197,192,14,16,33,29,0.0729166666666667,0.484848484848485,V0.5_c2,nobgs,8
0.0125,0.65,5,emx,11678,88,87,6,7,33,29,0.0689655172413793,0.212121212121212,V0.5_c2,nobgs,8
0.0125,0.65,5,lfm,11678,175,170,14,16,33,29,0.0823529411764706,0.484848484848485,V0.5_c2,nobgs,8
0.025,0.35,1,emx,76563,147,144,7,8,33,29,0.0486111111111111,0.242424242424242,V0.5_c2,nobgs,8
0.025,0.35,1,lfm,76563,477,472,14,16,33,29,0.0296610169491525,0.484848484848485,V0.5_c2,nobgs,8
0.025,0.35,2,emx,38611,149,145,6,7,33,29,0.0413793103448276,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.35,2,lfm,38611,457,452,12,14,33,29,0.0265486725663717,0.424242424242424,V0.5_c2,nobgs,8
0.025,0.35,5,emx,16737,130,126,6,7,33,29,0.0476190476190476,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.35,5,lfm,16737,297,293,12,14,33,29,0.0409556313993174,0.424242424242424,V0.5_c2,nobgs,8
0.025,0.5,1,emx,73774,123,119,6,7,33,29,0.0504201680672269,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.5,1,lfm,73774,427,421,13,15,33,29,0.0308788598574822,0.454545454545455,V0.5_c2,nobgs,8
0.025,0.5,2,emx,36805,123,119,7,8,33,29,0.0588235294117647,0.242424242424242,V0.5_c2,nobgs,8
0.025,0.5,2,lfm,36805,415,409,13,15,33,29,0.0317848410757946,0.454545454545455,V0.5_c2,nobgs,8
0.025,0.5,5,emx,16178,122,118,6,7,33,29,0.0508474576271187,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.5,5,lfm,16178,280,274,11,13,33,29,0.0401459854014599,0.393939393939394,V0.5_c2,nobgs,8
0.025,0.65,1,emx,70528,109,106,6,7,33,29,0.0566037735849057,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.65,1,lfm,70528,389,383,13,15,33,29,0.0339425587467363,0.454545454545455,V0.5_c2,nobgs,8
0.025,0.65,2,emx,35581,108,105,6,7,33,29,0.0571428571428571,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.65,2,lfm,35581,381,375,13,15,33,29,0.0346666666666667,0.454545454545455,V0.5_c2,nobgs,8
0.025,0.65,5,emx,15737,113,110,6,7,33,29,0.0545454545454545,0.212121212121212,V0.5_c2,nobgs,8
0.025,0.65,5,lfm,15737,274,268,12,14,33,29,0.0447761194029851,0.424242424242424,V0.5_c2,nobgs,8
0.05,0.35,1,emx,78948,246,244,7,8,33,29,0.0286885245901639,0.242424242424242,V0.5_c2,nobgs,8
0.05,0.35,1,lfm,78948,689,686,14,16,33,29,0.0204081632653061,0.484848484848485,V0.5_c2,nobgs,8
0.05,0.35,2,emx,40715,293,290,6,7,33,29,0.0206896551724138,0.212121212121212,V0.5_c2,nobgs,8
0.05,0.35,2,lfm,40715,678,675,12,14,33,29,0.0177777777777778,0.424242424242424,V0.5_c2,nobgs,8
0.05,0.35,5,emx,17949,211,208,6,7,33,29,0.0288461538461538,0.212121212121212,V0.5_c2,nobgs,8
0.05,0.35,5,lfm,17949,446,443,11,13,33,29,0.0248306997742664,0.393939393939394,V0.5_c2,nobgs,8
0.05,0.5,1,emx,78812,246,244,7,8,33,29,0.0286885245901639,0.242424242424242,V0.5_c2,nobgs,8
0.05,0.5,1,lfm,78812,688,686,14,16,33,29,0.0204081632653061,0.484848484848485,V0.5_c2,nobgs,8
0.05,0.5,2,emx,40640,292,289,6,7,33,29,0.0207612456747405,0.212121212121212,V0.5_c2,nobgs,8
0.05,0.5,2,lfm,40640,677,675,12,14,33,29,0.0177777777777778,0.424242424242424,V0.5_c2,nobgs,8
0.05,0.5,5,emx,17937,211,208,6,7,33,29,0.0288461538461538,0.212121212121212,V0.5_c2,nobgs,8
0.05,0.5,5,lfm,17937,445,442,11,13,33,29,0.0248868778280543,0.393939393939394,V0.5_c2,nobgs,8
0.05,0.65,1,emx,78659,245,243,6,7,33,29,0.0246913580246914,0.212121212121212,V0.5_c2,nobgs,8
0.05,0.65,1,lfm,78659,685,683,15,17,33,29,0.0219619326500732,0.515151515151515,V0.5_c2,nobgs,8
0.05,0.65,2,emx,40610,289,286,6,7,33,29,0.020979020979021,0.212121212121212,V0.5_c2,nobgs,8
0.05,0.65,2,lfm,40610,676,674,14,16,33,29,0.0207715133531157,0.484848484848485,V0.5_c2,nobgs,8
0.05,0.65,5,emx,17931,212,209,7,8,33,29,0.0334928229665072,0.242424242424242,V0.5_c2,nobgs,8
0.05,0.65,5,lfm,17931,447,444,14,16,33,29,0.0315315315315315,0.484848484848485,V0.5_c2,nobgs,8
0.0125,0.35,1,emx,69849,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.0125,0.35,1,lfm,69849,59,59,7,8,35,33,0.11864406779661,0.228571428571429,V0.5_c2,nobgs,9
0.0125,0.35,2,emx,34137,1,1,1,2,35,33,1,0.0571428571428571,V0.5_c2,nobgs,9
0.0125,0.35,2,lfm,34137,65,65,4,5,35,33,0.0615384615384615,0.142857142857143,V0.5_c2,nobgs,9
0.0125,0.35,5,emx,14832,4,4,1,2,35,33,0.25,0.0571428571428571,V0.5_c2,nobgs,9
0.0125,0.35,5,lfm,14832,68,68,4,5,35,33,0.0588235294117647,0.142857142857143,V0.5_c2,nobgs,9
0.0125,0.5,1,emx,60901,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.0125,0.5,1,lfm,60901,55,55,7,8,35,33,0.127272727272727,0.228571428571429,V0.5_c2,nobgs,9
0.0125,0.5,2,emx,28589,1,1,1,2,35,33,1,0.0571428571428571,V0.5_c2,nobgs,9
0.0125,0.5,2,lfm,28589,68,67,5,7,35,33,0.0746268656716418,0.2,V0.5_c2,nobgs,9
0.0125,0.5,5,emx,13243,1,1,1,2,35,33,1,0.0571428571428571,V0.5_c2,nobgs,9
0.0125,0.5,5,lfm,13243,66,65,4,6,35,33,0.0615384615384615,0.171428571428571,V0.5_c2,nobgs,9
0.0125,0.65,1,emx,50288,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.0125,0.65,1,lfm,50288,53,52,7,9,35,33,0.134615384615385,0.257142857142857,V0.5_c2,nobgs,9
0.0125,0.65,2,emx,24236,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.0125,0.65,2,lfm,24236,59,57,7,10,35,33,0.12280701754386,0.285714285714286,V0.5_c2,nobgs,9
0.0125,0.65,5,emx,11722,2,2,1,2,35,33,0.5,0.0571428571428571,V0.5_c2,nobgs,9
0.0125,0.65,5,lfm,11722,67,65,5,8,35,33,0.0769230769230769,0.228571428571429,V0.5_c2,nobgs,9
0.025,0.35,1,emx,74598,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.025,0.35,1,lfm,74598,69,68,6,7,35,33,0.0882352941176471,0.2,V0.5_c2,nobgs,9
0.025,0.35,2,emx,38141,1,1,1,2,35,33,1,0.0571428571428571,V0.5_c2,nobgs,9
0.025,0.35,2,lfm,38141,79,78,3,4,35,33,0.0384615384615385,0.114285714285714,V0.5_c2,nobgs,9
0.025,0.35,5,emx,17001,4,4,1,2,35,33,0.25,0.0571428571428571,V0.5_c2,nobgs,9
0.025,0.35,5,lfm,17001,84,83,4,5,35,33,0.0481927710843374,0.142857142857143,V0.5_c2,nobgs,9
0.025,0.5,1,emx,71961,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.025,0.5,1,lfm,71961,62,61,7,8,35,33,0.114754098360656,0.228571428571429,V0.5_c2,nobgs,9
0.025,0.5,2,emx,36397,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.025,0.5,2,lfm,36397,75,74,5,6,35,33,0.0675675675675676,0.171428571428571,V0.5_c2,nobgs,9
0.025,0.5,5,emx,16438,1,1,1,2,35,33,1,0.0571428571428571,V0.5_c2,nobgs,9
0.025,0.5,5,lfm,16438,78,77,5,6,35,33,0.0649350649350649,0.171428571428571,V0.5_c2,nobgs,9
0.025,0.65,1,emx,68731,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.025,0.65,1,lfm,68731,56,53,7,8,35,33,0.132075471698113,0.228571428571429,V0.5_c2,nobgs,9
0.025,0.65,2,emx,35151,2,2,2,3,35,33,1,0.0857142857142857,V0.5_c2,nobgs,9
0.025,0.65,2,lfm,35151,74,71,8,9,35,33,0.112676056338028,0.257142857142857,V0.5_c2,nobgs,9
0.025,0.65,5,emx,15994,4,4,2,3,35,33,0.5,0.0857142857142857,V0.5_c2,nobgs,9
0.025,0.65,5,lfm,15994,77,74,6,7,35,33,0.0810810810810811,0.2,V0.5_c2,nobgs,9
0.05,0.35,1,emx,76986,4,4,3,3,35,33,0.75,0.0857142857142857,V0.5_c2,nobgs,9
0.05,0.35,1,lfm,76986,117,116,6,6,35,33,0.0517241379310345,0.171428571428571,V0.5_c2,nobgs,9
0.05,0.35,2,emx,40260,3,3,2,2,35,33,0.666666666666667,0.0571428571428571,V0.5_c2,nobgs,9
0.05,0.35,2,lfm,40260,140,139,4,4,35,33,0.0287769784172662,0.114285714285714,V0.5_c2,nobgs,9
0.05,0.35,5,emx,18183,7,7,2,2,35,33,0.285714285714286,0.0571428571428571,V0.5_c2,nobgs,9
0.05,0.35,5,lfm,18183,128,127,5,5,35,33,0.0393700787401575,0.142857142857143,V0.5_c2,nobgs,9
0.05,0.5,1,emx,76858,4,4,3,3,35,33,0.75,0.0857142857142857,V0.5_c2,nobgs,9
0.05,0.5,1,lfm,76858,117,116,6,6,35,33,0.0517241379310345,0.171428571428571,V0.5_c2,nobgs,9
0.05,0.5,2,emx,40194,3,3,2,2,35,33,0.666666666666667,0.0571428571428571,V0.5_c2,nobgs,9
0.05,0.5,2,lfm,40194,140,139,4,4,35,33,0.0287769784172662,0.114285714285714,V0.5_c2,nobgs,9
0.05,0.5,5,emx,18186,7,7,2,2,35,33,0.285714285714286,0.0571428571428571,V0.5_c2,nobgs,9
0.05,0.5,5,lfm,18186,128,127,5,5,35,33,0.0393700787401575,0.142857142857143,V0.5_c2,nobgs,9
0.05,0.65,1,emx,76666,4,4,3,3,35,33,0.75,0.0857142857142857,V0.5_c2,nobgs,9
0.05,0.65,1,lfm,76666,117,116,6,6,35,33,0.0517241379310345,0.171428571428571,V0.5_c2,nobgs,9
0.05,0.65,2,emx,40161,3,3,2,2,35,33,0.666666666666667,0.0571428571428571,V0.5_c2,nobgs,9
0.05,0.65,2,lfm,40161,139,138,4,4,35,33,0.0289855072463768,0.114285714285714,V0.5_c2,nobgs,9
0.05,0.65,5,emx,18188,7,7,2,2,35,33,0.285714285714286,0.0571428571428571,V0.5_c2,nobgs,9
0.05,0.65,5,lfm,18188,129,128,5,5,35,33,0.0390625,0.142857142857143,V0.5_c2,nobgs,9
0.0125,0.35,1,emx,77915,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.35,1,lfm,77915,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.0125,0.35,2,emx,37959,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.35,2,lfm,37959,5,5,2,2,23,21,0.4,0.0869565217391304,V1_c1.5,bgs,1
0.0125,0.35,5,emx,11886,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.35,5,lfm,11886,5,5,2,2,23,21,0.4,0.0869565217391304,V1_c1.5,bgs,1
0.0125,0.5,1,emx,68255,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.5,1,lfm,68255,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.0125,0.5,2,emx,31831,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.5,2,lfm,31831,4,4,1,1,23,21,0.25,0.0434782608695652,V1_c1.5,bgs,1
0.0125,0.5,5,emx,11499,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.5,5,lfm,11499,5,5,2,2,23,21,0.4,0.0869565217391304,V1_c1.5,bgs,1
0.0125,0.65,1,emx,53467,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.65,1,lfm,53467,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.0125,0.65,2,emx,26420,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.65,2,lfm,26420,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.0125,0.65,5,emx,10678,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.0125,0.65,5,lfm,10678,4,4,2,2,23,21,0.5,0.0869565217391304,V1_c1.5,bgs,1
0.025,0.35,1,emx,79778,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.35,1,lfm,79778,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.35,2,emx,39634,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.35,2,lfm,39634,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.35,5,emx,12367,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.35,5,lfm,12367,5,5,2,2,23,21,0.4,0.0869565217391304,V1_c1.5,bgs,1
0.025,0.5,1,emx,76254,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.5,1,lfm,76254,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.5,2,emx,37188,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.5,2,lfm,37188,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.5,5,emx,11941,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.5,5,lfm,11941,3,3,1,1,23,21,0.333333333333333,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.65,1,emx,71289,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.65,1,lfm,71289,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.65,2,emx,34727,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.65,2,lfm,34727,2,2,1,1,23,21,0.5,0.0434782608695652,V1_c1.5,bgs,1
0.025,0.65,5,emx,11295,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.025,0.65,5,lfm,11295,3,3,1,1,23,21,0.333333333333333,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.35,1,emx,81072,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.35,1,lfm,81072,4,4,1,1,23,21,0.25,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.35,2,emx,40826,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.35,2,lfm,40826,5,5,1,1,23,21,0.2,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.35,5,emx,12841,6,5,2,3,23,21,0.4,0.130434782608696,V1_c1.5,bgs,1
0.05,0.35,5,lfm,12841,7,7,2,3,23,21,0.285714285714286,0.130434782608696,V1_c1.5,bgs,1
0.05,0.5,1,emx,80707,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.5,1,lfm,80707,4,4,1,1,23,21,0.25,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.5,2,emx,40549,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.5,2,lfm,40549,5,5,1,1,23,21,0.2,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.5,5,emx,12762,2,2,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.5,5,lfm,12762,7,7,2,3,23,21,0.285714285714286,0.130434782608696,V1_c1.5,bgs,1
0.05,0.65,1,emx,80267,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.65,1,lfm,80267,4,4,1,1,23,21,0.25,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.65,2,emx,40292,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.65,2,lfm,40292,5,5,1,1,23,21,0.2,0.0434782608695652,V1_c1.5,bgs,1
0.05,0.65,5,emx,12658,1,1,0,0,23,21,0,0,V1_c1.5,bgs,1
0.05,0.65,5,lfm,12658,7,7,2,3,23,21,0.285714285714286,0.130434782608696,V1_c1.5,bgs,1
0.0125,0.35,1,emx,78609,3,3,1,1,19,18,0.333333333333333,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.35,1,lfm,78609,7,7,1,1,19,18,0.142857142857143,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.35,2,emx,37936,5,5,1,1,19,18,0.2,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.35,2,lfm,37936,9,9,2,2,19,18,0.222222222222222,0.105263157894737,V1_c1.5,bgs,10
0.0125,0.35,5,emx,11980,11,11,2,2,19,18,0.181818181818182,0.105263157894737,V1_c1.5,bgs,10
0.0125,0.35,5,lfm,11980,7,7,3,3,19,18,0.428571428571429,0.157894736842105,V1_c1.5,bgs,10
0.0125,0.5,1,emx,68879,3,3,1,1,19,18,0.333333333333333,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.5,1,lfm,68879,6,6,1,1,19,18,0.166666666666667,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.5,2,emx,31877,5,5,1,1,19,18,0.2,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.5,2,lfm,31877,6,6,1,1,19,18,0.166666666666667,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.5,5,emx,11617,5,5,2,2,19,18,0.4,0.105263157894737,V1_c1.5,bgs,10
0.0125,0.5,5,lfm,11617,7,7,3,3,19,18,0.428571428571429,0.157894736842105,V1_c1.5,bgs,10
0.0125,0.65,1,emx,54004,2,2,1,1,19,18,0.5,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.65,1,lfm,54004,6,6,1,1,19,18,0.166666666666667,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.65,2,emx,26390,4,4,1,1,19,18,0.25,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.65,2,lfm,26390,5,5,1,1,19,18,0.2,0.0526315789473684,V1_c1.5,bgs,10
0.0125,0.65,5,emx,10777,6,6,2,2,19,18,0.333333333333333,0.105263157894737,V1_c1.5,bgs,10
0.0125,0.65,5,lfm,10777,8,8,3,3,19,18,0.375,0.157894736842105,V1_c1.5,bgs,10
0.025,0.35,1,emx,80686,3,3,2,2,19,18,0.666666666666667,0.105263157894737,V1_c1.5,bgs,10
0.025,0.35,1,lfm,80686,6,6,2,2,19,18,0.333333333333333,0.105263157894737,V1_c1.5,bgs,10
0.025,0.35,2,emx,39803,6,6,3,3,19,18,0.5,0.157894736842105,V1_c1.5,bgs,10
0.025,0.35,2,lfm,39803,10,10,3,3,19,18,0.3,0.157894736842105,V1_c1.5,bgs,10
0.025,0.35,5,emx,12499,8,8,3,3,19,18,0.375,0.157894736842105,V1_c1.5,bgs,10
0.025,0.35,5,lfm,12499,9,9,3,3,19,18,0.333333333333333,0.157894736842105,V1_c1.5,bgs,10
0.025,0.5,1,emx,77195,3,3,2,2,19,18,0.666666666666667,0.105263157894737,V1_c1.5,bgs,10
0.025,0.5,1,lfm,77195,5,5,2,2,19,18,0.4,0.105263157894737,V1_c1.5,bgs,10
0.025,0.5,2,emx,37452,6,6,3,3,19,18,0.5,0.157894736842105,V1_c1.5,bgs,10
0.025,0.5,2,lfm,37452,5,5,2,2,19,18,0.4,0.105263157894737,V1_c1.5,bgs,10
0.025,0.5,5,emx,12105,8,8,3,3,19,18,0.375,0.157894736842105,V1_c1.5,bgs,10
0.025,0.5,5,lfm,12105,11,11,3,3,19,18,0.272727272727273,0.157894736842105,V1_c1.5,bgs,10
0.025,0.65,1,emx,72335,3,3,2,2,19,18,0.666666666666667,0.105263157894737,V1_c1.5,bgs,10
0.025,0.65,1,lfm,72335,5,5,2,2,19,18,0.4,0.105263157894737,V1_c1.5,bgs,10
0.025,0.65,2,emx,35040,6,6,3,3,19,18,0.5,0.157894736842105,V1_c1.5,bgs,10
0.025,0.65,2,lfm,35040,5,5,2,2,19,18,0.4,0.105263157894737,V1_c1.5,bgs,10
0.025,0.65,5,emx,11529,8,8,3,3,19,18,0.375,0.157894736842105,V1_c1.5,bgs,10
0.025,0.65,5,lfm,11529,6,6,3,3,19,18,0.5,0.157894736842105,V1_c1.5,bgs,10
0.05,0.35,1,emx,82019,3,3,1,1,19,18,0.333333333333333,0.0526315789473684,V1_c1.5,bgs,10
0.05,0.35,1,lfm,82019,11,11,1,1,19,18,0.0909090909090909,0.0526315789473684,V1_c1.5,bgs,10
0.05,0.35,2,emx,41054,9,9,2,2,19,18,0.222222222222222,0.105263157894737,V1_c1.5,bgs,10
0.05,0.35,2,lfm,41054,14,14,2,2,19,18,0.142857142857143,0.105263157894737,V1_c1.5,bgs,10
0.05,0.35,5,emx,12986,13,13,2,2,19,18,0.153846153846154,0.105263157894737,V1_c1.5,bgs,10
0.05,0.35,5,lfm,12986,12,12,2,2,19,18,0.166666666666667,0.105263157894737,V1_c1.5,bgs,10
0.05,0.5,1,emx,81664,3,3,1,1,19,18,0.333333333333333,0.0526315789473684,V1_c1.5,bgs,10
0.05,0.5,1,lfm,81664,11,11,1,1,19,18,0.0909090909090909,0.0526315789473684,V1_c1.5,bgs,10
0.05,0.5,2,emx,40768,9,9,2,2,19,18,0.222222222222222,0.105263157894737,V1_c1.5,bgs,10
0.05,0.5,2,lfm,40768,14,14,2,2,19,18,0.142857142857143,0.105263157894737,V1_c1.5,bgs,10
0.05,0.5,5,emx,12884,12,12,2,2,19,18,0.166666666666667,0.105263157894737,V1_c1.5,bgs,10
0.05,0.5,5,lfm,12884,13,13,2,2,19,18,0.153846153846154,0.105263157894737,V1_c1.5,bgs,10
0.05,0.65,1,emx,81218,3,3,1,1,19,18,0.333333333333333,0.0526315789473684,V1_c1.5,bgs,10
0.05,0.65,1,lfm,81218,11,11,1,1,19,18,0.0909090909090909,0.0526315789473684,V1_c1.5,bgs,10
0.05,0.65,2,emx,40484,9,9,2,2,19,18,0.222222222222222,0.105263157894737,V1_c1.5,bgs,10
0.05,0.65,2,lfm,40484,14,14,2,2,19,18,0.142857142857143,0.105263157894737,V1_c1.5,bgs,10
0.05,0.65,5,emx,12775,12,12,2,2,19,18,0.166666666666667,0.105263157894737,V1_c1.5,bgs,10
0.05,0.65,5,lfm,12775,12,12,2,2,19,18,0.166666666666667,0.105263157894737,V1_c1.5,bgs,10
0.0125,0.35,1,emx,77837,32,32,4,4,25,24,0.125,0.16,V1_c1.5,bgs,2
0.0125,0.35,1,lfm,77837,49,49,7,8,25,24,0.142857142857143,0.32,V1_c1.5,bgs,2
0.0125,0.35,2,emx,38269,46,46,4,4,25,24,0.0869565217391304,0.16,V1_c1.5,bgs,2
0.0125,0.35,2,lfm,38269,57,57,7,8,25,24,0.12280701754386,0.32,V1_c1.5,bgs,2
0.0125,0.35,5,emx,12211,40,40,5,5,25,24,0.125,0.2,V1_c1.5,bgs,2
0.0125,0.35,5,lfm,12211,77,77,8,9,25,24,0.103896103896104,0.36,V1_c1.5,bgs,2
0.0125,0.5,1,emx,68014,11,11,2,3,25,24,0.181818181818182,0.12,V1_c1.5,bgs,2
0.0125,0.5,1,lfm,68014,39,39,7,9,25,24,0.17948717948718,0.36,V1_c1.5,bgs,2
0.0125,0.5,2,emx,32074,27,27,4,5,25,24,0.148148148148148,0.2,V1_c1.5,bgs,2
0.0125,0.5,2,lfm,32074,48,48,7,9,25,24,0.145833333333333,0.36,V1_c1.5,bgs,2
0.0125,0.5,5,emx,11855,35,35,5,6,25,24,0.142857142857143,0.24,V1_c1.5,bgs,2
0.0125,0.5,5,lfm,11855,57,57,8,10,25,24,0.140350877192982,0.4,V1_c1.5,bgs,2
0.0125,0.65,1,emx,52832,6,6,1,1,25,24,0.166666666666667,0.04,V1_c1.5,bgs,2
0.0125,0.65,1,lfm,52832,31,31,7,9,25,24,0.225806451612903,0.36,V1_c1.5,bgs,2
0.0125,0.65,2,emx,26318,12,12,3,4,25,24,0.25,0.16,V1_c1.5,bgs,2
0.0125,0.65,2,lfm,26318,34,34,7,9,25,24,0.205882352941176,0.36,V1_c1.5,bgs,2
0.0125,0.65,5,emx,10903,19,19,5,6,25,24,0.263157894736842,0.24,V1_c1.5,bgs,2
0.0125,0.65,5,lfm,10903,38,38,8,10,25,24,0.210526315789474,0.4,V1_c1.5,bgs,2
0.025,0.35,1,emx,79770,31,31,4,4,25,24,0.129032258064516,0.16,V1_c1.5,bgs,2
0.025,0.35,1,lfm,79770,58,58,7,8,25,24,0.120689655172414,0.32,V1_c1.5,bgs,2
0.025,0.35,2,emx,40014,48,48,4,4,25,24,0.0833333333333333,0.16,V1_c1.5,bgs,2
0.025,0.35,2,lfm,40014,64,64,8,9,25,24,0.125,0.36,V1_c1.5,bgs,2
0.025,0.35,5,emx,12676,55,55,4,4,25,24,0.0727272727272727,0.16,V1_c1.5,bgs,2
0.025,0.35,5,lfm,12676,94,94,10,11,25,24,0.106382978723404,0.44,V1_c1.5,bgs,2
0.025,0.5,1,emx,76238,21,21,3,3,25,24,0.142857142857143,0.12,V1_c1.5,bgs,2
0.025,0.5,1,lfm,76238,47,47,8,9,25,24,0.170212765957447,0.36,V1_c1.5,bgs,2
0.025,0.5,2,emx,37535,30,29,3,3,25,24,0.103448275862069,0.12,V1_c1.5,bgs,2
0.025,0.5,2,lfm,37535,59,59,8,9,25,24,0.135593220338983,0.36,V1_c1.5,bgs,2
0.025,0.5,5,emx,12223,54,53,4,4,25,24,0.0754716981132076,0.16,V1_c1.5,bgs,2
0.025,0.5,5,lfm,12223,92,91,10,11,25,24,0.10989010989011,0.44,V1_c1.5,bgs,2
0.025,0.65,1,emx,71335,18,18,2,2,25,24,0.111111111111111,0.08,V1_c1.5,bgs,2
0.025,0.65,1,lfm,71335,41,41,8,9,25,24,0.195121951219512,0.36,V1_c1.5,bgs,2
0.025,0.65,2,emx,35143,23,23,3,3,25,24,0.130434782608696,0.12,V1_c1.5,bgs,2
0.025,0.65,2,lfm,35143,47,47,8,9,25,24,0.170212765957447,0.36,V1_c1.5,bgs,2
0.025,0.65,5,emx,11632,43,42,4,4,25,24,0.0952380952380952,0.16,V1_c1.5,bgs,2
0.025,0.65,5,lfm,11632,63,63,9,10,25,24,0.142857142857143,0.4,V1_c1.5,bgs,2
