cell,tag,env,engine,rho_ld,l_min,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V0.5_c2,bgs,4,lfmm,0.99,5,37,136,11,0.0240461049284579,176,13,0.0259520884520885
V0.5_c2,bgs,4,lfmm,0.99,10,37,80,10,0.0337837837837838,103,11,0.0317501967987405
V0.5_c2,bgs,5,emmax,0.5,2,30,158,4,0.00337552742616034,295,10,0.0112994350282486
V0.5_c2,bgs,5,emmax,0.5,3,30,118,3,0.00254237288135593,228,7,0.00716374269005848
V0.5_c2,bgs,5,emmax,0.5,5,30,86,3,0.00348837209302326,162,7,0.010082304526749
V0.5_c2,bgs,5,emmax,0.5,10,30,41,2,0.0032520325203252,87,6,0.0137931034482759
V0.5_c2,bgs,5,lfmm,0.5,2,30,352,9,0.00767045454545455,431,12,0.0111368909512761
V0.5_c2,bgs,5,lfmm,0.5,3,30,277,8,0.00770156438026474,345,12,0.0139130434782609
V0.5_c2,bgs,5,lfmm,0.5,5,30,202,7,0.00808580858085809,251,12,0.0191235059760956
V0.5_c2,bgs,5,lfmm,0.5,10,30,115,6,0.0104347826086957,146,9,0.0184931506849315
V0.5_c2,bgs,5,emmax,0.6,2,30,158,4,0.00337552742616034,293,10,0.0113765642775882
V0.5_c2,bgs,5,emmax,0.6,3,30,119,3,0.00252100840336135,229,7,0.00713245997088792
V0.5_c2,bgs,5,emmax,0.6,5,30,87,3,0.00344827586206897,163,7,0.0100204498977505
V0.5_c2,bgs,5,emmax,0.6,10,30,41,2,0.0032520325203252,88,7,0.0185606060606061
V0.5_c2,bgs,5,lfmm,0.6,2,30,350,9,0.00771428571428571,419,12,0.0114558472553699
V0.5_c2,bgs,5,lfmm,0.6,3,30,275,8,0.00775757575757576,336,12,0.0142857142857143
V0.5_c2,bgs,5,lfmm,0.6,5,30,200,7,0.00816666666666667,250,12,0.0192
V0.5_c2,bgs,5,lfmm,0.6,10,30,115,6,0.0104347826086957,151,10,0.022075055187638
V0.5_c2,bgs,5,emmax,0.75,2,30,158,4,0.00337552742616034,287,10,0.0116144018583043
V0.5_c2,bgs,5,emmax,0.75,3,30,120,4,0.00444444444444444,228,9,0.0118421052631579
V0.5_c2,bgs,5,emmax,0.75,5,30,86,3,0.00348837209302326,162,7,0.010082304526749
V0.5_c2,bgs,5,emmax,0.75,10,30,41,2,0.0032520325203252,87,7,0.0187739463601533
V0.5_c2,bgs,5,lfmm,0.75,2,30,349,9,0.00773638968481375,411,12,0.0116788321167883
V0.5_c2,bgs,5,lfmm,0.75,3,30,276,8,0.00772946859903382,333,12,0.0144144144144144
V0.5_c2,bgs,5,lfmm,0.75,5,30,200,7,0.00816666666666667,247,12,0.0194331983805668
V0.5_c2,bgs,5,lfmm,0.75,10,30,116,6,0.0103448275862069,153,10,0.0217864923747277
V0.5_c2,bgs,5,emmax,0.85,2,30,156,4,0.00341880341880342,278,9,0.00971223021582734
V0.5_c2,bgs,5,emmax,0.85,3,30,120,4,0.00444444444444444,223,8,0.00956651718983557
V0.5_c2,bgs,5,emmax,0.85,5,30,85,3,0.00352941176470588,157,6,0.00764331210191083
V0.5_c2,bgs,5,emmax,0.85,10,30,42,2,0.00317460317460317,84,6,0.0142857142857143
V0.5_c2,bgs,5,lfmm,0.85,2,30,349,9,0.00773638968481375,410,11,0.00983739837398374
V0.5_c2,bgs,5,lfmm,0.85,3,30,276,8,0.00772946859903382,331,11,0.0121852970795569
V0.5_c2,bgs,5,lfmm,0.85,5,30,200,7,0.00816666666666667,246,11,0.0163956639566396
V0.5_c2,bgs,5,lfmm,0.85,10,30,116,6,0.0103448275862069,151,9,0.0178807947019868
V0.5_c2,bgs,5,emmax,0.9,2,30,156,4,0.00341880341880342,275,9,0.00981818181818182
V0.5_c2,bgs,5,emmax,0.9,3,30,120,4,0.00444444444444444,219,8,0.00974124809741248
V0.5_c2,bgs,5,emmax,0.9,5,30,85,3,0.00352941176470588,158,6,0.00759493670886076
V0.5_c2,bgs,5,emmax,0.9,10,30,42,2,0.00317460317460317,84,6,0.0142857142857143
V0.5_c2,bgs,5,lfmm,0.9,2,30,349,10,0.00955109837631328,408,11,0.00988562091503268
V0.5_c2,bgs,5,lfmm,0.9,3,30,276,9,0.00978260869565217,329,11,0.0122593718338399
V0.5_c2,bgs,5,lfmm,0.9,5,30,200,8,0.0106666666666667,246,11,0.0163956639566396
V0.5_c2,bgs,5,lfmm,0.9,10,30,116,6,0.0103448275862069,151,9,0.0178807947019868
V0.5_c2,bgs,5,emmax,0.95,2,30,155,4,0.00344086021505376,276,9,0.00978260869565217
V0.5_c2,bgs,5,emmax,0.95,3,30,120,4,0.00444444444444444,219,8,0.00974124809741248
V0.5_c2,bgs,5,emmax,0.95,5,30,85,3,0.00352941176470588,158,6,0.00759493670886076
V0.5_c2,bgs,5,emmax,0.95,10,30,42,2,0.00317460317460317,84,6,0.0142857142857143
V0.5_c2,bgs,5,lfmm,0.95,2,30,348,10,0.00957854406130268,406,11,0.00993431855500821
V0.5_c2,bgs,5,lfmm,0.95,3,30,276,9,0.00978260869565217,331,11,0.0121852970795569
V0.5_c2,bgs,5,lfmm,0.95,5,30,200,8,0.0106666666666667,246,11,0.0163956639566396
V0.5_c2,bgs,5,lfmm,0.95,10,30,116,6,0.0103448275862069,152,9,0.0177631578947368
V0.5_c2,bgs,5,emmax,0.99,2,30,154,4,0.00346320346320346,275,9,0.00981818181818182
V0.5_c2,bgs,5,emmax,0.99,3,30,119,4,0.00448179271708684,218,8,0.00978593272171254
V0.5_c2,bgs,5,emmax,0.99,5,30,85,3,0.00352941176470588,157,6,0.00764331210191083
V0.5_c2,bgs,5,emmax,0.99,10,30,43,2,0.00310077519379845,85,6,0.0141176470588235
V0.5_c2,bgs,5,lfmm,0.99,2,30,348,10,0.00957854406130268,404,11,0.00998349834983498
V0.5_c2,bgs,5,lfmm,0.99,3,30,276,9,0.00978260869565217,329,11,0.0122593718338399
V0.5_c2,bgs,5,lfmm,0.99,5,30,200,8,0.0106666666666667,244,11,0.0165300546448087
V0.5_c2,bgs,5,lfmm,0.99,10,30,116,6,0.0103448275862069,151,9,0.0178807947019868
V0.5_c2,bgs,6,emmax,0.5,2,36,251,8,0.00708277999114652,335,10,0.00829187396351576
V0.5_c2,bgs,6,emmax,0.5,3,36,188,8,0.00945626477541371,272,9,0.00827205882352941
V0.5_c2,bgs,6,emmax,0.5,5,36,122,8,0.0145719489981785,191,8,0.00930773705642816
V0.5_c2,bgs,6,emmax,0.5,10,36,80,8,0.0222222222222222,113,8,0.015732546705998
V0.5_c2,bgs,6,lfmm,0.5,2,36,346,15,0.0180635838150289,428,16,0.0166147455867082
V0.5_c2,bgs,6,lfmm,0.5,3,36,277,13,0.0169474528680305,339,15,0.0184365781710914
V0.5_c2,bgs,6,lfmm,0.5,5,36,205,11,0.0163956639566396,259,13,0.0181252681252681
V0.5_c2,bgs,6,lfmm,0.5,10,36,122,9,0.0184426229508197,158,11,0.0212728551336146
V0.5_c2,bgs,6,emmax,0.6,2,36,235,8,0.00756501182033097,304,9,0.00740131578947368
V0.5_c2,bgs,6,emmax,0.6,3,36,178,8,0.00998751560549313,248,8,0.00716845878136201
V0.5_c2,bgs,6,emmax,0.6,5,36,125,8,0.0142222222222222,188,8,0.00945626477541371
V0.5_c2,bgs,6,emmax,0.6,10,36,79,8,0.0225035161744023,110,8,0.0161616161616162
V0.5_c2,bgs,6,lfmm,0.6,2,36,317,15,0.0197160883280757,382,17,0.0210151250727167
V0.5_c2,bgs,6,lfmm,0.6,3,36,264,13,0.0177819865319865,313,16,0.022719204827831
V0.5_c2,bgs,6,lfmm,0.6,5,36,204,11,0.0164760348583878,247,13,0.0190058479532164
V0.5_c2,bgs,6,lfmm,0.6,10,36,123,9,0.0182926829268293,157,11,0.0214083510261854
V0.5_c2,bgs,6,emmax,0.75,2,36,205,8,0.00867208672086721,278,9,0.00809352517985612
V0.5_c2,bgs,6,emmax,0.75,3,36,165,8,0.0107744107744108,227,8,0.00783162016642193
V0.5_c2,bgs,6,emmax,0.75,5,36,123,8,0.014453477868112,178,8,0.00998751560549313
V0.5_c2,bgs,6,emmax,0.75,10,36,79,8,0.0225035161744023,110,8,0.0161616161616162
V0.5_c2,bgs,6,lfmm,0.75,2,36,293,15,0.0213310580204778,352,17,0.0228061868686869
V0.5_c2,bgs,6,lfmm,0.75,3,36,250,13,0.0187777777777778,297,16,0.0239431350542462
V0.5_c2,bgs,6,lfmm,0.75,5,36,195,11,0.0172364672364672,235,14,0.0231678486997636
V0.5_c2,bgs,6,lfmm,0.75,10,36,123,9,0.0182926829268293,152,11,0.0221125730994152
V0.5_c2,bgs,6,emmax,0.85,2,36,197,8,0.00902425267907501,267,10,0.0104036620890553
V0.5_c2,bgs,6,emmax,0.85,3,36,158,8,0.0112517580872011,217,9,0.01036866359447
V0.5_c2,bgs,6,emmax,0.85,5,36,120,8,0.0148148148148148,172,9,0.0130813953488372
V0.5_c2,bgs,6,emmax,0.85,10,36,79,8,0.0225035161744023,110,9,0.0204545454545455
V0.5_c2,bgs,6,lfmm,0.85,2,36,281,15,0.0222419928825623,329,17,0.0244005403579872
V0.5_c2,bgs,6,lfmm,0.85,3,36,238,13,0.0197245564892624,277,16,0.0256718812675491
V0.5_c2,bgs,6,lfmm,0.85,5,36,190,11,0.0176900584795322,222,14,0.0245245245245245
V0.5_c2,bgs,6,lfmm,0.85,10,36,120,9,0.01875,145,11,0.0231800766283525
V0.5_c2,bgs,6,emmax,0.9,2,36,195,8,0.00911680911680912,265,10,0.010482180293501
V0.5_c2,bgs,6,emmax,0.9,3,36,157,8,0.0113234253361642,216,9,0.0104166666666667
V0.5_c2,bgs,6,emmax,0.9,5,36,121,8,0.014692378328742,173,9,0.0130057803468208
V0.5_c2,bgs,6,emmax,0.9,10,36,79,8,0.0225035161744023,110,9,0.0204545454545455
V0.5_c2,bgs,6,lfmm,0.9,2,36,280,15,0.0223214285714286,326,17,0.0246250852079073
V0.5_c2,bgs,6,lfmm,0.9,3,36,237,13,0.0198077824660103,277,16,0.0256718812675491
V0.5_c2,bgs,6,lfmm,0.9,5,36,189,11,0.0177836566725456,222,14,0.0245245245245245
V0.5_c2,bgs,6,lfmm,0.9,10,36,120,9,0.01875,145,11,0.0231800766283525
V0.5_c2,bgs,6,emmax,0.95,2,36,193,8,0.00921128382268279,259,10,0.0107250107250107
V0.5_c2,bgs,6,emmax,0.95,3,36,155,8,0.0114695340501792,213,9,0.0105633802816901
V0.5_c2,bgs,6,emmax,0.95,5,36,121,8,0.014692378328742,172,9,0.0130813953488372
V0.5_c2,bgs,6,emmax,0.95,10,36,79,8,0.0225035161744023,109,9,0.0206422018348624
V0.5_c2,bgs,6,lfmm,0.95,2,36,276,15,0.0226449275362319,318,17,0.0252445842068484
V0.5_c2,bgs,6,lfmm,0.95,3,36,234,13,0.0200617283950617,273,16,0.026048026048026
V0.5_c2,bgs,6,lfmm,0.95,5,36,187,11,0.0179738562091503,219,14,0.0248604769152714
V0.5_c2,bgs,6,lfmm,0.95,10,36,119,9,0.0189075630252101,142,11,0.0236697965571205
V0.5_c2,bgs,6,emmax,0.99,2,36,190,8,0.00935672514619883,256,10,0.0108506944444444
V0.5_c2,bgs,6,emmax,0.99,3,36,153,8,0.0116194625998548,212,9,0.0106132075471698
V0.5_c2,bgs,6,emmax,0.99,5,36,121,8,0.014692378328742,171,9,0.0131578947368421
V0.5_c2,bgs,6,emmax,0.99,10,36,79,8,0.0225035161744023,108,9,0.0208333333333333
V0.5_c2,bgs,6,lfmm,0.99,2,36,274,15,0.0228102189781022,316,17,0.0254043600562588
V0.5_c2,bgs,6,lfmm,0.99,3,36,234,13,0.0200617283950617,271,16,0.026240262402624
V0.5_c2,bgs,6,lfmm,0.99,5,36,187,11,0.0179738562091503,219,14,0.0248604769152714
V0.5_c2,bgs,6,lfmm,0.99,10,36,119,9,0.0189075630252101,141,11,0.0238376674546887
V0.5_c2,bgs,7,emmax,0.5,2,37,140,8,0.0123552123552124,217,9,0.0100884294432682
V0.5_c2,bgs,7,emmax,0.5,3,37,111,8,0.0155831507182859,165,9,0.0132678132678133
V0.5_c2,bgs,7,emmax,0.5,5,37,78,5,0.00866250866250866,111,6,0.00876552227903579
V0.5_c2,bgs,7,emmax,0.5,10,37,46,4,0.00940070505287897,64,4,0.00675675675675676
V0.5_c2,bgs,7,lfmm,0.5,2,37,381,12,0.0102149393487976,503,14,0.0105314061576487
V0.5_c2,bgs,7,lfmm,0.5,3,37,298,12,0.0130600399056775,382,14,0.013867270411773
V0.5_c2,bgs,7,lfmm,0.5,5,37,219,11,0.0149327409601382,282,12,0.0138010350776308
V0.5_c2,bgs,7,lfmm,0.5,10,37,128,10,0.0211148648648649,173,11,0.0189032963599438
V0.5_c2,bgs,7,emmax,0.6,2,37,138,8,0.0125342734038386,215,9,0.0101822752985544
V0.5_c2,bgs,7,emmax,0.6,3,37,111,8,0.0155831507182859,165,9,0.0132678132678133
V0.5_c2,bgs,7,emmax,0.6,5,37,78,5,0.00866250866250866,112,6,0.00868725868725869
V0.5_c2,bgs,7,emmax,0.6,10,37,46,4,0.00940070505287897,65,4,0.00665280665280665
V0.5_c2,bgs,7,lfmm,0.6,2,37,372,12,0.010462074978204,484,15,0.0125642171096717
V0.5_c2,bgs,7,lfmm,0.6,3,37,292,12,0.0133283968900407,372,14,0.014240046498111
V0.5_c2,bgs,7,lfmm,0.6,5,37,218,11,0.015001239771882,276,12,0.0141010575793185
V0.5_c2,bgs,7,lfmm,0.6,10,37,126,10,0.0214500214500215,175,11,0.0186872586872587
V0.5_c2,bgs,7,emmax,0.75,2,37,137,8,0.012625764450582,210,9,0.0104247104247104
V0.5_c2,bgs,7,emmax,0.75,3,37,112,8,0.0154440154440154,164,9,0.0133487145682268
V0.5_c2,bgs,7,emmax,0.75,5,37,77,5,0.00877500877500878,112,6,0.00868725868725869
V0.5_c2,bgs,7,emmax,0.75,10,37,46,4,0.00940070505287897,68,4,0.00635930047694754
V0.5_c2,bgs,7,lfmm,0.75,2,37,355,12,0.0109630757518081,446,15,0.013634710944128
V0.5_c2,bgs,7,lfmm,0.75,3,37,278,12,0.0139996111219133,350,14,0.0151351351351351
V0.5_c2,bgs,7,lfmm,0.75,5,37,211,11,0.0154989112335084,271,12,0.014361224693328
V0.5_c2,bgs,7,lfmm,0.75,10,37,129,10,0.0209511837418814,180,11,0.0181681681681682
V0.5_c2,bgs,7,emmax,0.85,2,37,136,8,0.0127186009538951,203,9,0.0107841831979763
V0.5_c2,bgs,7,emmax,0.85,3,37,112,8,0.0154440154440154,160,9,0.0136824324324324
V0.5_c2,bgs,7,emmax,0.85,5,37,78,5,0.00866250866250866,110,6,0.00884520884520885
V0.5_c2,bgs,7,emmax,0.85,10,37,46,4,0.00940070505287897,69,4,0.00626713670191931
V0.5_c2,bgs,7,lfmm,0.85,2,37,335,12,0.0116175877369907,397,15,0.015317584587106
V0.5_c2,bgs,7,lfmm,0.85,3,37,263,12,0.0147980680300072,315,15,0.0193050193050193
V0.5_c2,bgs,7,lfmm,0.85,5,37,202,11,0.0161894567835162,247,13,0.0184921763869132
V0.5_c2,bgs,7,lfmm,0.85,10,37,126,10,0.0214500214500215,167,11,0.0195824567082052
V0.5_c2,bgs,7,emmax,0.9,2,37,135,8,0.0128128128128128,200,9,0.0109459459459459
V0.5_c2,bgs,7,emmax,0.9,3,37,111,8,0.0155831507182859,157,9,0.0139438801859184
V0.5_c2,bgs,7,emmax,0.9,5,37,79,5,0.00855285665412248,108,6,0.00900900900900901
V0.5_c2,bgs,7,emmax,0.9,10,37,46,4,0.00940070505287897,69,4,0.00626713670191931
V0.5_c2,bgs,7,lfmm,0.9,2,37,335,12,0.0116175877369907,393,15,0.0154734887559315
V0.5_c2,bgs,7,lfmm,0.9,3,37,263,12,0.0147980680300072,311,15,0.0195533153732511
V0.5_c2,bgs,7,lfmm,0.9,5,37,202,11,0.0161894567835162,245,13,0.0186431329288472
V0.5_c2,bgs,7,lfmm,0.9,10,37,126,10,0.0214500214500215,166,11,0.0197004233148812
V0.5_c2,bgs,7,emmax,0.95,2,37,134,8,0.0129084308188786,198,9,0.0110565110565111
V0.5_c2,bgs,7,emmax,0.95,3,37,110,8,0.0157248157248157,157,9,0.0139438801859184
V0.5_c2,bgs,7,emmax,0.95,5,37,78,5,0.00866250866250866,107,6,0.0090932053548876
V0.5_c2,bgs,7,emmax,0.95,10,37,46,4,0.00940070505287897,69,4,0.00626713670191931
V0.5_c2,bgs,7,lfmm,0.95,2,37,332,12,0.0117225659394334,381,15,0.0159608427324963
V0.5_c2,bgs,7,lfmm,0.95,3,37,261,12,0.0149114631873253,307,15,0.0198080816973325
V0.5_c2,bgs,7,lfmm,0.95,5,37,199,11,0.0164335189460818,241,13,0.0189525625210273
V0.5_c2,bgs,7,lfmm,0.95,10,37,126,10,0.0214500214500215,164,11,0.0199406723796968
V0.5_c2,bgs,7,emmax,0.99,2,37,134,8,0.0129084308188786,198,9,0.0110565110565111
V0.5_c2,bgs,7,emmax,0.99,3,37,110,8,0.0157248157248157,156,9,0.014033264033264
V0.5_c2,bgs,7,emmax,0.99,5,37,78,5,0.00866250866250866,106,6,0.00917899031106578
V0.5_c2,bgs,7,emmax,0.99,10,37,46,4,0.00940070505287897,69,4,0.00626713670191931
V0.5_c2,bgs,7,lfmm,0.99,2,37,328,12,0.011865524060646,366,15,0.0166149756313691
V0.5_c2,bgs,7,lfmm,0.99,3,37,257,12,0.0151435482174782,302,15,0.0201360300698049
V0.5_c2,bgs,7,lfmm,0.99,5,37,198,11,0.0165165165165165,241,13,0.0189525625210273
V0.5_c2,bgs,7,lfmm,0.99,10,37,126,10,0.0214500214500215,165,11,0.0198198198198198
V0.5_c2,bgs,8,emmax,0.5,2,35,209,9,0.0110731373889269,289,10,0.00988630746416214
V0.5_c2,bgs,8,emmax,0.5,3,35,158,7,0.00886075949367089,225,9,0.0102857142857143
V0.5_c2,bgs,8,emmax,0.5,5,35,114,7,0.012280701754386,165,8,0.0110822510822511
V0.5_c2,bgs,8,emmax,0.5,10,35,68,7,0.0205882352941176,92,8,0.0198757763975155
V0.5_c2,bgs,8,lfmm,0.5,2,35,252,11,0.013718820861678,337,11,0.0102585841458245
V0.5_c2,bgs,8,lfmm,0.5,3,35,203,10,0.0140745953553835,269,10,0.0106213489113117
V0.5_c2,bgs,8,lfmm,0.5,5,35,147,10,0.0194363459669582,203,10,0.0140745953553835
V0.5_c2,bgs,8,lfmm,0.5,10,35,97,8,0.0188512518409426,122,8,0.0149882903981265
V0.5_c2,bgs,8,emmax,0.6,2,35,202,9,0.0114568599717115,272,10,0.0105042016806723
V0.5_c2,bgs,8,emmax,0.6,3,35,155,7,0.00903225806451613,216,9,0.0107142857142857
V0.5_c2,bgs,8,emmax,0.6,5,35,115,7,0.0121739130434783,162,8,0.0112874779541446
V0.5_c2,bgs,8,emmax,0.6,10,35,69,7,0.0202898550724638,95,8,0.0192481203007519
V0.5_c2,bgs,8,lfmm,0.6,2,35,240,12,0.0171428571428571,313,12,0.0131446827932451
V0.5_c2,bgs,8,lfmm,0.6,3,35,192,11,0.0180059523809524,252,11,0.013718820861678
V0.5_c2,bgs,8,lfmm,0.6,5,35,144,11,0.0240079365079365,194,11,0.017820324005891
V0.5_c2,bgs,8,lfmm,0.6,10,35,99,9,0.0233766233766234,121,9,0.0191263282172373
V0.5_c2,bgs,8,emmax,0.75,2,35,195,9,0.0118681318681319,257,10,0.0111172873818788
V0.5_c2,bgs,8,emmax,0.75,3,35,150,7,0.00933333333333333,204,9,0.0113445378151261
V0.5_c2,bgs,8,emmax,0.75,5,35,112,7,0.0125,156,8,0.0117216117216117
V0.5_c2,bgs,8,emmax,0.75,10,35,70,7,0.02,94,8,0.0194528875379939
V0.5_c2,bgs,8,lfmm,0.75,2,35,234,12,0.0175824175824176,299,12,0.0137601528905877
V0.5_c2,bgs,8,lfmm,0.75,3,35,193,11,0.0179126572908956,243,11,0.0142269253380365
V0.5_c2,bgs,8,lfmm,0.75,5,35,147,11,0.0235179786200194,194,11,0.017820324005891
V0.5_c2,bgs,8,lfmm,0.75,10,35,99,9,0.0233766233766234,120,9,0.0192857142857143
V0.5_c2,bgs,8,emmax,0.85,2,35,189,9,0.0122448979591837,239,10,0.0119545726240287
V0.5_c2,bgs,8,emmax,0.85,3,35,146,8,0.0125244618395303,193,9,0.0119911176905996
V0.5_c2,bgs,8,emmax,0.85,5,35,113,8,0.0161820480404551,154,9,0.0150278293135436
V0.5_c2,bgs,8,emmax,0.85,10,35,68,8,0.026890756302521,92,9,0.0251552795031056
V0.5_c2,bgs,8,lfmm,0.85,2,35,227,12,0.0181246066708622,284,12,0.0144869215291751
V0.5_c2,bgs,8,lfmm,0.85,3,35,187,11,0.0184873949579832,235,11,0.0147112462006079
V0.5_c2,bgs,8,lfmm,0.85,5,35,144,11,0.0240079365079365,187,11,0.0184873949579832
V0.5_c2,bgs,8,lfmm,0.85,10,35,98,9,0.0236151603498542,116,9,0.0199507389162562
V0.5_c2,bgs,8,emmax,0.9,2,35,190,9,0.0121804511278196,238,10,0.0120048019207683
V0.5_c2,bgs,8,emmax,0.9,3,35,146,8,0.0125244618395303,191,9,0.0121166791323859
V0.5_c2,bgs,8,emmax,0.9,5,35,113,8,0.0161820480404551,153,9,0.0151260504201681
V0.5_c2,bgs,8,emmax,0.9,10,35,68,8,0.026890756302521,91,9,0.0254317111459969
V0.5_c2,bgs,8,lfmm,0.9,2,35,226,12,0.018204804045512,283,12,0.0145381120646138
V0.5_c2,bgs,8,lfmm,0.9,3,35,186,11,0.0185867895545315,233,11,0.0148375229920294
V0.5_c2,bgs,8,lfmm,0.9,5,35,143,11,0.0241758241758242,188,11,0.0183890577507599
V0.5_c2,bgs,8,lfmm,0.9,10,35,98,9,0.0236151603498542,116,9,0.0199507389162562
V0.5_c2,bgs,8,emmax,0.95,2,35,190,9,0.0121804511278196,227,10,0.012586532410321
V0.5_c2,bgs,8,emmax,0.95,3,35,147,8,0.0124392614188533,186,9,0.0124423963133641
V0.5_c2,bgs,8,emmax,0.95,5,35,113,8,0.0161820480404551,150,9,0.0154285714285714
V0.5_c2,bgs,8,emmax,0.95,10,35,68,8,0.026890756302521,91,9,0.0254317111459969
V0.5_c2,bgs,8,lfmm,0.95,2,35,224,12,0.0183673469387755,281,12,0.0146415861718353
V0.5_c2,bgs,8,lfmm,0.95,3,35,185,11,0.0186872586872587,232,11,0.0149014778325123
V0.5_c2,bgs,8,lfmm,0.95,5,35,142,11,0.0243460764587525,187,11,0.0184873949579832
V0.5_c2,bgs,8,lfmm,0.95,10,35,97,9,0.0238586156111929,115,9,0.0201242236024845
V0.5_c2,bgs,8,emmax,0.99,2,35,185,9,0.0125096525096525,224,10,0.0127551020408163
V0.5_c2,bgs,8,emmax,0.99,3,35,143,8,0.0127872127872128,185,9,0.0125096525096525
V0.5_c2,bgs,8,emmax,0.99,5,35,110,8,0.0166233766233766,149,9,0.0155321188878236
V0.5_c2,bgs,8,emmax,0.99,10,35,66,8,0.0277056277056277,90,9,0.0257142857142857
V0.5_c2,bgs,8,lfmm,0.99,2,35,224,12,0.0183673469387755,272,12,0.0151260504201681
V0.5_c2,bgs,8,lfmm,0.99,3,35,185,11,0.0186872586872587,223,11,0.0155028827674568
V0.5_c2,bgs,8,lfmm,0.99,5,35,142,11,0.0243460764587525,180,11,0.0192063492063492
V0.5_c2,bgs,8,lfmm,0.99,10,35,97,9,0.0238586156111929,111,9,0.0208494208494209
V0.5_c2,bgs,9,emmax,0.5,2,41,2,0,0,25,1,0.000975609756097561
V0.5_c2,bgs,9,emmax,0.5,3,41,1,0,0,18,1,0.0013550135501355
V0.5_c2,bgs,9,emmax,0.5,5,41,0,0,0,15,1,0.0016260162601626
V0.5_c2,bgs,9,emmax,0.5,10,41,0,0,0,9,1,0.002710027100271
V0.5_c2,bgs,9,lfmm,0.5,2,41,184,11,0.0160392364793213,259,12,0.0135605989264526
V0.5_c2,bgs,9,lfmm,0.5,3,41,140,11,0.0210801393728223,200,12,0.0175609756097561
V0.5_c2,bgs,9,lfmm,0.5,5,41,94,11,0.0313959522573949,136,12,0.0258249641319943
V0.5_c2,bgs,9,lfmm,0.5,10,41,59,11,0.0500206696982224,82,11,0.0359904818560381
V0.5_c2,bgs,9,emmax,0.6,2,41,2,0,0,25,1,0.000975609756097561
V0.5_c2,bgs,9,emmax,0.6,3,41,1,0,0,18,1,0.0013550135501355
V0.5_c2,bgs,9,emmax,0.6,5,41,0,0,0,15,1,0.0016260162601626
V0.5_c2,bgs,9,emmax,0.6,10,41,0,0,0,9,1,0.002710027100271
V0.5_c2,bgs,9,lfmm,0.6,2,41,182,11,0.0162154918252479,254,12,0.0138275398502017
V0.5_c2,bgs,9,lfmm,0.6,3,41,138,11,0.0213856486390951,196,12,0.0179193628670981
V0.5_c2,bgs,9,lfmm,0.6,5,41,92,11,0.0320784729586426,135,12,0.0260162601626016
V0.5_c2,bgs,9,lfmm,0.6,10,41,58,11,0.0508830950378469,81,11,0.0364348087925324
V0.5_c2,bgs,9,emmax,0.75,2,41,2,0,0,25,1,0.000975609756097561
V0.5_c2,bgs,9,emmax,0.75,3,41,1,0,0,18,1,0.0013550135501355
V0.5_c2,bgs,9,emmax,0.75,5,41,0,0,0,15,1,0.0016260162601626
V0.5_c2,bgs,9,emmax,0.75,10,41,0,0,0,9,1,0.002710027100271
V0.5_c2,bgs,9,lfmm,0.75,2,41,180,11,0.0163956639566396,253,12,0.01388219415791
V0.5_c2,bgs,9,lfmm,0.75,3,41,137,11,0.021541748264198,197,12,0.0178284016342702
V0.5_c2,bgs,9,lfmm,0.75,5,41,94,11,0.0313959522573949,135,12,0.0260162601626016
V0.5_c2,bgs,9,lfmm,0.75,10,41,59,11,0.0500206696982224,81,11,0.0364348087925324
V0.5_c2,bgs,9,emmax,0.85,2,41,2,0,0,25,1,0.000975609756097561
V0.5_c2,bgs,9,emmax,0.85,3,41,1,0,0,18,1,0.0013550135501355
V0.5_c2,bgs,9,emmax,0.85,5,41,0,0,0,15,1,0.0016260162601626
V0.5_c2,bgs,9,emmax,0.85,10,41,0,0,0,9,1,0.002710027100271
V0.5_c2,bgs,9,lfmm,0.85,2,41,180,11,0.0163956639566396,250,13,0.0164878048780488
V0.5_c2,bgs,9,lfmm,0.85,3,41,138,11,0.0213856486390951,198,13,0.0208179354520818
V0.5_c2,bgs,9,lfmm,0.85,5,41,94,11,0.0313959522573949,134,13,0.0307608299963597
V0.5_c2,bgs,9,lfmm,0.85,10,41,59,11,0.0500206696982224,80,12,0.0439024390243902
V0.5_c2,bgs,9,emmax,0.9,2,41,2,0,0,25,1,0.000975609756097561
V0.5_c2,bgs,9,emmax,0.9,3,41,1,0,0,18,1,0.0013550135501355
V0.5_c2,bgs,9,emmax,0.9,5,41,0,0,0,15,1,0.0016260162601626
V0.5_c2,bgs,9,emmax,0.9,10,41,0,0,0,9,1,0.002710027100271
V0.5_c2,bgs,9,lfmm,0.9,2,41,180,11,0.0163956639566396,249,13,0.0165540209618964
V0.5_c2,bgs,9,lfmm,0.9,3,41,138,11,0.0213856486390951,197,13,0.0209236102513309
V0.5_c2,bgs,9,lfmm,0.9,5,41,94,11,0.0313959522573949,133,13,0.0309921144324225
V0.5_c2,bgs,9,lfmm,0.9,10,41,59,11,0.0500206696982224,79,12,0.0444581661006484
V0.5_c2,bgs,9,emmax,0.95,2,41,2,0,0,25,1,0.000975609756097561
V0.5_c2,bgs,9,emmax,0.95,3,41,1,0,0,18,1,0.0013550135501355
V0.5_c2,bgs,9,emmax,0.95,5,41,0,0,0,15,1,0.0016260162601626
V0.5_c2,bgs,9,emmax,0.95,10,41,0,0,0,9,1,0.002710027100271
