tag	cell	rep	env	method	n_pop	r2_axes	mantel_r	n_regions	n_FP	fp_prop	ratio_null_obs
nobgs	V1_c1.5	8	8	emmax_simes	80	0.863285693196534	0.347047728586393	3	3	1	3.07666666666667
nobgs	V1_c1.5	8	10	emmax_simes	80	0.835106853555404	0.379854505301584	1	1	1	5.445
nobgs	V1_c1.5	10	2	emmax_consensus	80	0.925370529465019	0.483029127989784	7	7	1	1.52714285714286
nobgs	V1_c1.5	10	2	emmax_simes	80	0.925370529465019	0.483029127989784	7	6	0.857142857142857	1.18
nobgs	V1_c1.5	10	3	emmax_consensus	80	0.9262398157148	0.571738502673291	1	0	0	5.75
nobgs	V1_c1.5	10	5	emmax_consensus	80	0.900419473024297	0.436927620546968	1	1	1	8.355
nobgs	V1_c1.5	10	6	emmax_consensus	80	0.882785681745414	0.359246656917361	5	5	1	1.365
nobgs	V1_c1.5	10	6	emmax_simes	80	0.882785681745414	0.359246656917361	5	5	1	0.973
nobgs	V1_c1.5	10	7	emmax_consensus	80	0.927384855326935	0.428327032395725	2	2	1	5.18
nobgs	V1_c1.5	10	7	emmax_simes	80	0.927384855326935	0.428327032395725	2	2	1	3.485
nobgs	V1_c1.5	10	8	emmax_consensus	80	0.851533662116784	0.320195890405479	1	1	1	11.255
nobgs	V2_c1	1	2	emmax_consensus	80	0.885716785636765	0.45322575701585	2	1	0.5	0.05
nobgs	V2_c1	1	2	emmax_simes	80	0.885716785636765	0.45322575701585	3	2	0.666666666666667	0.00666666666666667
nobgs	V2_c1	1	3	emmax_consensus	80	0.921556260947262	0.513297243888563	2	1	0.5	0.105
nobgs	V2_c1	1	3	emmax_simes	80	0.921556260947262	0.513297243888563	2	1	0.5	0.1275
nobgs	V2_c1	1	4	emmax_consensus	80	0.876218680952684	0.4842356246216	1	0	0	0.495
nobgs	V2_c1	1	4	emmax_simes	80	0.876218680952684	0.4842356246216	1	0	0	0.44
nobgs	V2_c1	1	5	emmax_consensus	80	0.86875870796962	0.405644762800601	2	0	0	0.0425
nobgs	V2_c1	1	5	emmax_simes	80	0.86875870796962	0.405644762800601	1	0	0	0.025
nobgs	V2_c1	1	10	emmax_consensus	80	0.801850494765765	0.304332559572641	2	1	0.5	0.05
nobgs	V2_c1	1	10	emmax_simes	80	0.801850494765765	0.304332559572641	1	0	0	0.13
nobgs	V2_c1	3	2	emmax_consensus	80	0.919804653488724	0.44689654019323	1	1	1	0.17
nobgs	V2_c1	3	2	emmax_simes	80	0.919804653488724	0.44689654019323	2	1	0.5	0.095
nobgs	V2_c1	3	3	emmax_consensus	80	0.911678452098366	0.531486902781871	1	0	0	0.07
nobgs	V2_c1	3	3	emmax_simes	80	0.911678452098366	0.531486902781871	1	0	0	0.155
nobgs	V2_c1	3	4	emmax_consensus	80	0.858930716732644	0.486459008248349	1	0	0	0.185
nobgs	V2_c1	3	4	emmax_simes	80	0.858930716732644	0.486459008248349	2	0	0	0.0275
nobgs	V2_c1	3	5	emmax_consensus	80	0.858017608910477	0.382695461303216	1	0	0	0.53
nobgs	V2_c1	3	5	emmax_simes	80	0.858017608910477	0.382695461303216	1	0	0	0.605
nobgs	V2_c1	3	6	emmax_consensus	80	0.868334626590604	0.329813741432397	4	1	0.25	0.1425
nobgs	V2_c1	3	6	emmax_simes	80	0.868334626590604	0.329813741432397	5	2	0.4	0.132
nobgs	V2_c1	3	7	emmax_consensus	80	0.839540174329588	0.366314879950142	1	0	0	0.115
nobgs	V2_c1	3	7	emmax_simes	80	0.839540174329588	0.366314879950142	1	0	0	0.055
nobgs	V2_c1	3	8	emmax_consensus	80	0.852872527370914	0.323084276250773	1	0	0	0.45
nobgs	V2_c1	3	8	emmax_simes	80	0.852872527370914	0.323084276250773	1	0	0	0.505
nobgs	V2_c1	4	1	emmax_consensus	80	0.855821966600032	0.462596501770888	3	2	0.666666666666667	0.0866666666666667
nobgs	V2_c1	4	1	emmax_simes	80	0.855821966600032	0.462596501770888	3	2	0.666666666666667	0.0566666666666667
nobgs	V2_c1	4	3	emmax_consensus	80	0.908242172528047	0.503963282755515	2	1	0.5	0.14
nobgs	V2_c1	4	3	emmax_simes	80	0.908242172528047	0.503963282755515	2	1	0.5	0.125
nobgs	V2_c1	4	7	emmax_consensus	80	0.851652811992959	0.390636733723131	1	0	0	0.09
nobgs	V2_c1	4	7	emmax_simes	80	0.851652811992959	0.390636733723131	1	0	0	0.14
nobgs	V2_c1	4	8	emmax_consensus	80	0.816955254993393	0.313161824342374	2	1	0.5	0.085
nobgs	V2_c1	5	2	emmax_consensus	80	0.900015450291864	0.424178985485122	2	1	0.5	0.1425
nobgs	V2_c1	5	2	emmax_simes	80	0.900015450291864	0.424178985485122	4	3	0.75	0.03625
nobgs	V2_c1	5	4	emmax_consensus	80	0.876920864382977	0.508405913700583	1	0	0	0.02
nobgs	V2_c1	5	4	emmax_simes	80	0.876920864382977	0.508405913700583	1	0	0	0.02
nobgs	V2_c1	5	5	emmax_consensus	80	0.830896353286576	0.406597323651084	1	0	0	0.05
nobgs	V2_c1	5	5	emmax_simes	80	0.830896353286576	0.406597323651084	1	0	0	0.1
nobgs	V2_c1	5	7	emmax_consensus	80	0.867833284561268	0.384489067819045	1	0	0	0.385
nobgs	V2_c1	5	7	emmax_simes	80	0.867833284561268	0.384489067819045	1	0	0	0.49
nobgs	V2_c1	5	10	emmax_consensus	80	0.802371796986962	0.313670853640783	1	1	1	0.51
nobgs	V2_c1	5	10	emmax_simes	80	0.802371796986962	0.313670853640783	1	1	1	0.315
nobgs	V2_c1	6	2	emmax_consensus	80	0.921526199666404	0.457237729237443	5	3	0.6	0.059
nobgs	V2_c1	6	2	emmax_simes	80	0.921526199666404	0.457237729237443	2	1	0.5	0.105
nobgs	V2_c1	6	3	emmax_consensus	80	0.898282415129023	0.512776044374193	1	0	0	0.04
nobgs	V2_c1	6	3	emmax_simes	80	0.898282415129023	0.512776044374193	1	0	0	0.035
nobgs	V2_c1	6	5	emmax_consensus	80	0.852802824127269	0.425582225332583	1	0	0	0.125
nobgs	V2_c1	6	5	emmax_simes	80	0.852802824127269	0.425582225332583	1	0	0	0.06
nobgs	V2_c1	6	8	emmax_consensus	80	0.854289113652333	0.312069427611876	2	0	0	0.0875
nobgs	V2_c1	6	8	emmax_simes	80	0.854289113652333	0.312069427611876	2	0	0	0.075
nobgs	V2_c1.5	1	2	emmax_consensus	80	0.922122870123723	0.478840862646856	2	2	1	5.9225
nobgs	V2_c1.5	1	2	emmax_simes	80	0.922122870123723	0.478840862646856	3	3	1	2.925
nobgs	V2_c1.5	1	3	emmax_consensus	80	0.939989387432317	0.561447881964657	1	0	0	7.385
nobgs	V2_c1.5	1	5	emmax_simes	80	0.89294770881521	0.415320478024045	2	2	1	2.83
nobgs	V2_c1.5	1	6	emmax_consensus	80	0.879328850408109	0.358759391540157	10	9	0.9	1.1135
nobgs	V2_c1.5	1	6	emmax_simes	80	0.879328850408109	0.358759391540157	3	2	0.666666666666667	2.55
nobgs	V2_c1.5	1	7	emmax_consensus	80	0.911338146208864	0.433251261431761	1	0	0	11.575
nobgs	V2_c1.5	1	7	emmax_simes	80	0.911338146208864	0.433251261431761	1	0	0	8.135
nobgs	V2_c1.5	1	8	emmax_consensus	80	0.859415780971024	0.347969974413165	4	4	1	2.8
nobgs	V2_c1.5	1	8	emmax_simes	80	0.859415780971024	0.347969974413165	8	7	0.875	1.0275
nobgs	V2_c1.5	2	2	emmax_consensus	80	0.921039660687216	0.488966184105611	3	3	1	2.67166666666667
nobgs	V2_c1.5	2	3	emmax_consensus	80	0.92544895035728	0.56741588271134	1	1	1	8.855
nobgs	V2_c1.5	2	3	emmax_simes	80	0.92544895035728	0.56741588271134	2	2	1	3.0825
nobgs	V2_c1.5	2	5	emmax_consensus	80	0.894932804914326	0.434826557282088	2	2	1	3.9275
nobgs	V2_c1.5	2	6	emmax_consensus	80	0.87969390177236	0.353995036966818	9	9	1	0.776666666666667
nobgs	V2_c1.5	2	6	emmax_simes	80	0.87969390177236	0.353995036966818	9	9	1	0.597777777777778
nobgs	V2_c1.5	2	7	emmax_consensus	80	0.932979673241037	0.421681002508922	3	3	1	3.88
nobgs	V2_c1.5	2	7	emmax_simes	80	0.932979673241037	0.421681002508922	1	1	1	9.485
nobgs	V2_c1.5	2	8	emmax_consensus	80	0.863666287343252	0.320320486368075	5	5	1	1.796
nobgs	V2_c1.5	2	8	emmax_simes	80	0.863666287343252	0.320320486368075	5	5	1	1.186
nobgs	V2_c1.5	2	9	emmax_consensus	80	0.842204431484841	0.378482979845746	1	1	1	10.505
nobgs	V2_c1.5	5	1	emmax_simes	80	0.887172574046043	0.524230174591382	1	1	1	4.29
nobgs	V2_c1.5	5	2	emmax_consensus	80	0.921912141128767	0.480437964152447	2	2	1	4.255
nobgs	V2_c1.5	5	2	emmax_simes	80	0.921912141128767	0.480437964152447	2	2	1	3.2875
nobgs	V2_c1.5	5	3	emmax_consensus	80	0.93009599383217	0.566538435041239	3	2	0.666666666666667	2.34
nobgs	V2_c1.5	5	4	emmax_consensus	80	0.882908011464348	0.516744571620265	1	1	1	4.065
nobgs	V2_c1.5	5	5	emmax_consensus	80	0.906273686385586	0.446715190491727	1	1	1	8.17
nobgs	V2_c1.5	5	6	emmax_consensus	80	0.883438528234511	0.35366950343736	2	2	1	4.5525
nobgs	V2_c1.5	5	6	emmax_simes	80	0.883438528234511	0.35366950343736	1	1	1	6.69
nobgs	V2_c1.5	5	8	emmax_consensus	80	0.868486556063983	0.350093103587054	7	7	1	1.34642857142857
nobgs	V2_c1.5	5	8	emmax_simes	80	0.868486556063983	0.350093103587054	8	8	1	0.763125
nobgs	V2_c1.5	5	10	emmax_consensus	80	0.840401915289168	0.365465632444448	1	1	1	7.635
nobgs	V2_c1.5	8	1	emmax_consensus	80	0.88771148833551	0.518131515786882	1	1	1	7.36
nobgs	V2_c1.5	8	1	emmax_simes	80	0.88771148833551	0.518131515786882	3	3	1	2.16166666666667
nobgs	V2_c1.5	8	2	emmax_consensus	80	0.927200247020289	0.50027950947482	4	3	0.75	2.6875
nobgs	V2_c1.5	8	2	emmax_simes	80	0.927200247020289	0.50027950947482	2	1	0.5	4.4925
nobgs	V2_c1.5	8	3	emmax_consensus	80	0.921422275982837	0.537048043255286	1	1	1	6.53
nobgs	V2_c1.5	8	3	emmax_simes	80	0.921422275982837	0.537048043255286	1	1	1	4.525
nobgs	V2_c1.5	8	5	emmax_consensus	80	0.897383047289964	0.436949015945618	1	1	1	11.98
nobgs	V2_c1.5	8	5	emmax_simes	80	0.897383047289964	0.436949015945618	1	1	1	7.295
nobgs	V2_c1.5	8	6	emmax_consensus	80	0.892473327297974	0.369257093097295	3	3	1	3.305
nobgs	V2_c1.5	8	6	emmax_simes	80	0.892473327297974	0.369257093097295	6	6	1	1.1975
nobgs	V2_c1.5	8	8	emmax_consensus	80	0.868905489829715	0.338844317665087	4	4	1	2.90875
nobgs	V2_c1.5	8	8	emmax_simes	80	0.868905489829715	0.338844317665087	4	4	1	2.38
nobgs	V2_c1.5	8	9	emmax_consensus	80	0.833157332598704	0.388101552768816	1	1	1	9.3
nobgs	V2_c1.5	8	9	emmax_simes	80	0.833157332598704	0.388101552768816	1	1	1	7.495
nobgs	V2_c1.5	8	10	emmax_consensus	80	0.848794093918777	0.368155567931126	3	3	1	2.735
nobgs	V2_c1.5	8	10	emmax_simes	80	0.848794093918777	0.368155567931126	3	3	1	1.98
nobgs	V2_c1.5	9	3	emmax_consensus	80	0.934857972191643	0.568485138743271	5	4	0.8	2.154
nobgs	V2_c1.5	9	3	emmax_simes	80	0.934857972191643	0.568485138743271	1	1	1	7.765
nobgs	V2_c1.5	9	5	emmax_consensus	80	0.901800667032733	0.424193881783126	3	3	1	3.81166666666667
nobgs	V2_c1.5	9	5	emmax_simes	80	0.901800667032733	0.424193881783126	3	3	1	2.89666666666667
nobgs	V2_c1.5	9	6	emmax_consensus	80	0.8851643863768	0.364130852031281	5	5	1	1.851
nobgs	V2_c1.5	9	6	emmax_simes	80	0.8851643863768	0.364130852031281	4	4	1	1.77375
nobgs	V2_c1.5	9	7	emmax_consensus	80	0.915981491038484	0.416101060390834	4	3	0.75	2.32625
nobgs	V2_c1.5	9	7	emmax_simes	80	0.915981491038484	0.416101060390834	3	2	0.666666666666667	2.19833333333333
nobgs	V2_c1.5	9	8	emmax_consensus	80	0.837065437884143	0.340730233358697	2	2	1	4.68
nobgs	V2_c1.5	9	10	emmax_consensus	80	0.848211049257227	0.386700514604264	1	1	1	8.695
nobgs	V2_c1.5	9	10	emmax_simes	80	0.848211049257227	0.386700514604264	2	2	1	3.0425
