tag	cell	method	n_tested	n_significant	TP	FP	FN	n_detectable_qtn	n_recovered	coverage	precision	precision_ci_lo	precision_ci_hi	recall	recall_ci_lo	recall_ci_hi
bgs	V1_c1	lfmm_simes_region	307433	213	110	103	59	143	84	0.986013986013986	0.516431924882629	0.448881619937695	0.606742936620487	0.587412587412587	0.463563936174941	0.695320991847826
bgs	V1_c1.5	emmax_snp_region	1621446	317	27	290	230	256	26	0.99609375	0.0851735015772871	0.0641477795674183	0.109246980042017	0.1015625	0.0641858829470039	0.142241379310345
bgs	V1_c1.5	emmax_simes_region	307910	184	20	164	236	256	20	0.99609375	0.108695652173913	0.0729072215025907	0.152941176470588	0.078125	0.0459363957597173	0.114173228346457
bgs	V1_c1.5	emmax_consensus_region	307910	200	20	180	236	256	20	0.99609375	0.1	0.0666666666666667	0.132352941176471	0.078125	0.0459719524040797	0.115230294396961
bgs	V1_c1.5	lfmm_snp_region	1621446	527	55	472	203	256	53	0.99609375	0.104364326375712	0.0769197207678883	0.141621278140886	0.20703125	0.175504919099114	0.237068965517241
bgs	V1_c1.5	lfmm_simes_region	307910	346	44	302	212	256	44	0.99609375	0.127167630057803	0.0979815948186221	0.167598162138141	0.171875	0.143998484848485	0.202250535045479
bgs	V2_c1	emmax_snp_region	1551174	99	36	63	92	121	29	0.966942148760331	0.363636363636364	0.270833333333333	0.439663793103448	0.239669421487603	0.151240053543541	0.348214285714286
bgs	V2_c1	emmax_simes_region	307253	70	35	35	93	121	28	0.966942148760331	0.5	0.368387741505663	0.635165847665847	0.231404958677686	0.170050197498354	0.299067417525361
bgs	V2_c1	emmax_consensus_region	307253	64	32	32	95	121	26	0.966942148760331	0.5	0.387078445747801	0.6	0.214876033057851	0.139337476929758	0.302772771952818
bgs	V2_c1	lfmm_snp_region	1551174	141	55	86	80	121	41	0.966942148760331	0.390070921985816	0.317567567567568	0.466666666666667	0.338842975206612	0.266653225806452	0.427272727272727
bgs	V2_c1	lfmm_simes_region	307253	90	48	42	83	121	38	0.966942148760331	0.533333333333333	0.428571428571429	0.6375	0.31404958677686	0.243686123097888	0.396230664626891
bgs	V2_c1.5	emmax_snp_region	1623067	266	19	247	172	190	18	0.994736842105263	0.0714285714285714	0.053156146179402	0.0905660377358491	0.0947368421052632	0.0753768844221106	0.11340206185567
bgs	V2_c1.5	emmax_simes_region	311536	176	17	159	174	190	16	0.994736842105263	0.0965909090909091	0.0643264411027569	0.13402580779077	0.0842105263157895	0.0602409638554217	0.107625043118317
bgs	V2_c1.5	emmax_consensus_region	311536	212	16	196	175	190	15	0.994736842105263	0.0754716981132076	0.047008547008547	0.11659379671151	0.0789473684210526	0.0555555555555556	0.102863033873343
bgs	V2_c1.5	lfmm_snp_region	1623067	493	32	461	159	190	31	0.994736842105263	0.0649087221095335	0.0492359932088285	0.0911051744401831	0.163157894736842	0.127165234886469	0.206208442627951
bgs	V2_c1.5	lfmm_simes_region	311536	356	24	332	167	190	23	0.994736842105263	0.0674157303370787	0.0439134909330925	0.10175543649543	0.121052631578947	0.0824159663865546	0.162165699731145
