tag	cell	rep	env	method	r2_axes	mantel_r	n_pop	n_regions	n_FP	fp_prop	any_fp	mean_null
nobgs	V0.5_c1	6	9	emmax_consensus	0.816146905143506	0.334665644700831	80	0	0		0	0.265
nobgs	V0.5_c1	6	9	emmax_simes	0.816146905143506	0.334665644700831	80	0	0		0	0.38
nobgs	V0.5_c1	6	10	emmax_consensus	0.819483186954818	0.327560200136511	80	0	0		0	1.525
nobgs	V0.5_c1	6	10	emmax_simes	0.819483186954818	0.327560200136511	80	0	0		0	1.36
nobgs	V0.5_c1	8	1	emmax_consensus	0.882164587159374	0.494281740867087	80	0	0		0	3.085
nobgs	V0.5_c1	8	1	emmax_simes	0.882164587159374	0.494281740867087	80	1	1	1	1	2.605
nobgs	V0.5_c1	8	2	emmax_consensus	0.917498689982822	0.456596658235103	80	1	0	0	0	1.65
nobgs	V0.5_c1	8	2	emmax_simes	0.917498689982822	0.456596658235103	80	1	0	0	0	1.38
nobgs	V0.5_c1	8	3	emmax_consensus	0.924823151493638	0.537022938683694	80	5	1	0.2	1	0.33
nobgs	V0.5_c1	8	3	emmax_simes	0.924823151493638	0.537022938683694	80	3	0	0	0	0.18
nobgs	V0.5_c1	8	4	emmax_consensus	0.881623887632805	0.468389915792037	80	1	0	0	0	0.035
nobgs	V0.5_c1	8	4	emmax_simes	0.881623887632805	0.468389915792037	80	1	0	0	0	0.035
nobgs	V0.5_c1	8	5	emmax_consensus	0.898168717230583	0.383968893819792	80	0	0		0	1.345
nobgs	V0.5_c1	8	5	emmax_simes	0.898168717230583	0.383968893819792	80	1	0	0	0	1.15
nobgs	V0.5_c1	8	6	emmax_consensus	0.874627954279935	0.34656416798266	80	4	3	0.75	1	0.555
nobgs	V0.5_c1	8	6	emmax_simes	0.874627954279935	0.34656416798266	80	3	2	0.666666666666667	1	0.705
nobgs	V0.5_c1	8	7	emmax_consensus	0.86195806505726	0.392902107846837	80	1	0	0	0	0.11
nobgs	V0.5_c1	8	7	emmax_simes	0.86195806505726	0.392902107846837	80	2	1	0.5	1	0.105
nobgs	V0.5_c1	8	8	emmax_consensus	0.833718594603398	0.345789916703036	80	4	2	0.5	1	0.655
nobgs	V0.5_c1	8	8	emmax_simes	0.833718594603398	0.345789916703036	80	3	1	0.333333333333333	1	0.665
nobgs	V0.5_c1	8	9	emmax_consensus	0.801439333815104	0.340465550716052	80	1	0	0	0	2.355
nobgs	V0.5_c1	8	9	emmax_simes	0.801439333815104	0.340465550716052	80	1	0	0	0	2.045
nobgs	V0.5_c1	8	10	emmax_consensus	0.82866592773767	0.359282599397436	80	1	0	0	0	0.44
nobgs	V0.5_c1	8	10	emmax_simes	0.82866592773767	0.359282599397436	80	1	0	0	0	0.39
nobgs	V0.5_c1.5	2	1	emmax_consensus	0.890063318090179	0.535677311787799	80	0	0		0	6.92
nobgs	V0.5_c1.5	2	1	emmax_simes	0.890063318090179	0.535677311787799	80	0	0		0	5.38
nobgs	V0.5_c1.5	2	2	emmax_consensus	0.919782859570651	0.489131668534394	80	4	4	1	1	8.215
nobgs	V0.5_c1.5	2	2	emmax_simes	0.919782859570651	0.489131668534394	80	2	2	1	1	6.16
nobgs	V0.5_c1.5	2	3	emmax_consensus	0.927799746997957	0.553707017988708	80	1	1	1	1	12.695
nobgs	V0.5_c1.5	2	3	emmax_simes	0.927799746997957	0.553707017988708	80	0	0		0	10.465
nobgs	V0.5_c1.5	2	4	emmax_consensus	0.899036904034722	0.524537523336498	80	0	0		0	7.555
nobgs	V0.5_c1.5	2	4	emmax_simes	0.899036904034722	0.524537523336498	80	0	0		0	4.97
nobgs	V0.5_c1.5	2	5	emmax_consensus	0.880108142210325	0.427364420242421	80	0	0		0	9.42
nobgs	V0.5_c1.5	2	5	emmax_simes	0.880108142210325	0.427364420242421	80	0	0		0	6.84
nobgs	V0.5_c1.5	2	6	emmax_consensus	0.895681837510005	0.37966414777449	80	12	12	1	1	10.025
nobgs	V0.5_c1.5	2	6	emmax_simes	0.895681837510005	0.37966414777449	80	11	11	1	1	7.72
nobgs	V0.5_c1.5	2	7	emmax_consensus	0.924829014654067	0.418675979180915	80	5	3	0.6	1	11.225
nobgs	V0.5_c1.5	2	7	emmax_simes	0.924829014654067	0.418675979180915	80	7	4	0.571428571428571	1	8.67
nobgs	V0.5_c1.5	2	8	emmax_consensus	0.856904924267495	0.313365676811264	80	0	0		0	9.91
nobgs	V0.5_c1.5	2	8	emmax_simes	0.856904924267495	0.313365676811264	80	3	2	0.666666666666667	1	7.445
nobgs	V0.5_c1.5	2	9	emmax_consensus	0.842198130836287	0.394659371637041	80	1	1	1	1	8.685
nobgs	V0.5_c1.5	2	9	emmax_simes	0.842198130836287	0.394659371637041	80	1	1	1	1	5.92
nobgs	V0.5_c1.5	2	10	emmax_consensus	0.841085161659697	0.384051303694403	80	5	4	0.8	1	11.98
nobgs	V0.5_c1.5	2	10	emmax_simes	0.841085161659697	0.384051303694403	80	2	1	0.5	1	8.425
nobgs	V0.5_c1.5	3	1	emmax_consensus	0.885591591366154	0.537112291820785	80	1	1	1	1	7.165
nobgs	V0.5_c1.5	3	1	emmax_simes	0.885591591366154	0.537112291820785	80	1	1	1	1	5.825
nobgs	V0.5_c1.5	3	2	emmax_consensus	0.928499197806972	0.471636955432675	80	6	6	1	1	9.48
nobgs	V0.5_c1.5	3	2	emmax_simes	0.928499197806972	0.471636955432675	80	0	0		0	8.09
nobgs	V0.5_c1.5	3	3	emmax_consensus	0.925916272182936	0.563182966321983	80	4	3	0.75	1	12.23
nobgs	V0.5_c1.5	3	3	emmax_simes	0.925916272182936	0.563182966321983	80	1	0	0	0	9.205
nobgs	V0.5_c1.5	3	4	emmax_consensus	0.881445716033896	0.513666664825433	80	0	0		0	8.515
nobgs	V0.5_c1.5	3	4	emmax_simes	0.881445716033896	0.513666664825433	80	0	0		0	5.99
nobgs	V0.5_c1.5	3	5	emmax_consensus	0.888589631805739	0.442084458657724	80	0	0		0	11.005
nobgs	V0.5_c1.5	3	5	emmax_simes	0.888589631805739	0.442084458657724	80	0	0		0	8.59
nobgs	V0.5_c1.5	3	6	emmax_consensus	0.900015574734457	0.375210346468035	80	4	3	0.75	1	12.43
nobgs	V0.5_c1.5	3	6	emmax_simes	0.900015574734457	0.375210346468035	80	6	5	0.833333333333333	1	9.5
nobgs	V0.5_c1.5	3	7	emmax_consensus	0.926092476657218	0.398298205422567	80	2	1	0.5	1	15.415
nobgs	V0.5_c1.5	3	7	emmax_simes	0.926092476657218	0.398298205422567	80	1	0	0	0	12.54
nobgs	V0.5_c1.5	3	8	emmax_consensus	0.86400944552072	0.331080140520877	80	5	4	0.8	1	11.99
nobgs	V0.5_c1.5	3	8	emmax_simes	0.86400944552072	0.331080140520877	80	4	3	0.75	1	8.23
nobgs	V0.5_c1.5	3	9	emmax_consensus	0.843966310203166	0.375532239000284	80	0	0		0	10.565
nobgs	V0.5_c1.5	3	9	emmax_simes	0.843966310203166	0.375532239000284	80	0	0		0	8.885
nobgs	V0.5_c1.5	3	10	emmax_consensus	0.839319582005167	0.36655770392636	80	0	0		0	8.955
nobgs	V0.5_c1.5	3	10	emmax_simes	0.839319582005167	0.36655770392636	80	0	0		0	7.375
nobgs	V0.5_c1.5	6	1	emmax_consensus	0.898616727818551	0.51542889933537	80	0	0		0	7.505
nobgs	V0.5_c1.5	6	1	emmax_simes	0.898616727818551	0.51542889933537	80	0	0		0	6.335
nobgs	V0.5_c1.5	6	2	emmax_consensus	0.924504705384019	0.469157193083225	80	2	2	1	1	9.545
nobgs	V0.5_c1.5	6	2	emmax_simes	0.924504705384019	0.469157193083225	80	0	0		0	7.205
nobgs	V0.5_c1.5	6	3	emmax_consensus	0.924361577726751	0.552776176674449	80	3	2	0.666666666666667	1	11.44
nobgs	V0.5_c1.5	6	3	emmax_simes	0.924361577726751	0.552776176674449	80	3	1	0.333333333333333	1	8.89
nobgs	V0.5_c1.5	6	4	emmax_consensus	0.892178806885717	0.528926760982169	80	0	0		0	9.01
nobgs	V0.5_c1.5	6	4	emmax_simes	0.892178806885717	0.528926760982169	80	0	0		0	6.655
nobgs	V0.5_c1.5	6	5	emmax_consensus	0.909074926386879	0.431034327842671	80	0	0		0	8.58
nobgs	V0.5_c1.5	6	5	emmax_simes	0.909074926386879	0.431034327842671	80	0	0		0	6.695
nobgs	V0.5_c1.5	6	6	emmax_consensus	0.890322991206183	0.364212484061957	80	2	2	1	1	8.37
nobgs	V0.5_c1.5	6	6	emmax_simes	0.890322991206183	0.364212484061957	80	2	2	1	1	6.26
nobgs	V0.5_c1.5	6	7	emmax_consensus	0.928100567053781	0.407290122064469	80	2	1	0.5	1	9.675
nobgs	V0.5_c1.5	6	7	emmax_simes	0.928100567053781	0.407290122064469	80	3	2	0.666666666666667	1	7.225
nobgs	V0.5_c1.5	6	8	emmax_consensus	0.850004298097486	0.3350600509005	80	1	1	1	1	9.935
nobgs	V0.5_c1.5	6	8	emmax_simes	0.850004298097486	0.3350600509005	80	3	3	1	1	7.775
nobgs	V0.5_c1.5	6	9	emmax_consensus	0.863894158745334	0.369057970842395	80	0	0		0	5.47
nobgs	V0.5_c1.5	6	9	emmax_simes	0.863894158745334	0.369057970842395	80	0	0		0	4.59
nobgs	V0.5_c1.5	6	10	emmax_consensus	0.83302171084068	0.383390164369679	80	3	2	0.666666666666667	1	9.53
nobgs	V0.5_c1.5	6	10	emmax_simes	0.83302171084068	0.383390164369679	80	4	3	0.75	1	6.665
nobgs	V0.5_c1.5	8	1	emmax_consensus	0.885949293141549	0.540087280653997	80	1	1	1	1	6.59
nobgs	V0.5_c1.5	8	1	emmax_simes	0.885949293141549	0.540087280653997	80	1	1	1	1	4.885
nobgs	V0.5_c1.5	8	2	emmax_consensus	0.927665458144087	0.484848846147516	80	9	8	0.888888888888889	1	9.31
nobgs	V0.5_c1.5	8	2	emmax_simes	0.927665458144087	0.484848846147516	80	4	3	0.75	1	7.25
nobgs	V0.5_c1.5	8	3	emmax_consensus	0.932363865188156	0.566551999813458	80	0	0		0	9.43
nobgs	V0.5_c1.5	8	3	emmax_simes	0.932363865188156	0.566551999813458	80	1	1	1	1	6.875
nobgs	V0.5_c1.5	8	4	emmax_consensus	0.89127208761524	0.526862796423125	80	0	0		0	7.18
nobgs	V0.5_c1.5	8	4	emmax_simes	0.89127208761524	0.526862796423125	80	0	0		0	4.78
nobgs	V0.5_c1.5	8	5	emmax_consensus	0.890708362162563	0.435208831824185	80	0	0		0	9.96
nobgs	V0.5_c1.5	8	5	emmax_simes	0.890708362162563	0.435208831824185	80	0	0		0	7.895
nobgs	V0.5_c1.5	8	6	emmax_consensus	0.889199188834885	0.370959814973867	80	12	11	0.916666666666667	1	8.785
nobgs	V0.5_c1.5	8	6	emmax_simes	0.889199188834885	0.370959814973867	80	14	13	0.928571428571429	1	6.82
nobgs	V0.5_c1.5	8	7	emmax_consensus	0.916767315894243	0.440466374224133	80	0	0		0	13.76
nobgs	V0.5_c1.5	8	7	emmax_simes	0.916767315894243	0.440466374224133	80	0	0		0	10.575
nobgs	V0.5_c1.5	8	8	emmax_consensus	0.870510983249482	0.348221909543758	80	1	1	1	1	11.82
nobgs	V0.5_c1.5	8	8	emmax_simes	0.870510983249482	0.348221909543758	80	1	1	1	1	9.465
nobgs	V0.5_c1.5	8	9	emmax_consensus	0.861279776744517	0.377611412828625	80	0	0		0	9.265
nobgs	V0.5_c1.5	8	9	emmax_simes	0.861279776744517	0.377611412828625	80	0	0		0	7.495
nobgs	V0.5_c1.5	8	10	emmax_consensus	0.836747328982289	0.402006007364147	80	8	5	0.625	1	8.075
nobgs	V0.5_c1.5	8	10	emmax_simes	0.836747328982289	0.402006007364147	80	4	3	0.75	1	5.98
nobgs	V0.5_c1.5	10	1	emmax_consensus	0.876229211429927	0.518163059091594	80	0	0		0	7.545
nobgs	V0.5_c1.5	10	1	emmax_simes	0.876229211429927	0.518163059091594	80	1	0	0	0	6.02
nobgs	V0.5_c1.5	10	2	emmax_consensus	0.937473235058334	0.483439121931145	80	1	1	1	1	7.735
nobgs	V0.5_c1.5	10	2	emmax_simes	0.937473235058334	0.483439121931145	80	2	2	1	1	5.67
nobgs	V0.5_c1.5	10	3	emmax_consensus	0.924290724085454	0.56607952423557	80	2	2	1	1	11.63
nobgs	V0.5_c1.5	10	3	emmax_simes	0.924290724085454	0.56607952423557	80	3	2	0.666666666666667	1	8.6
nobgs	V0.5_c1.5	10	4	emmax_consensus	0.896674545416298	0.489957703000521	80	0	0		0	6.49
nobgs	V0.5_c1.5	10	4	emmax_simes	0.896674545416298	0.489957703000521	80	0	0		0	4.415
nobgs	V0.5_c1.5	10	5	emmax_consensus	0.89036184940275	0.427225855027921	80	0	0		0	11.12
nobgs	V0.5_c1.5	10	5	emmax_simes	0.89036184940275	0.427225855027921	80	0	0		0	9.455
nobgs	V0.5_c1.5	10	6	emmax_consensus	0.895527068353499	0.346982741828322	80	3	3	1	1	11.89
nobgs	V0.5_c1.5	10	6	emmax_simes	0.895527068353499	0.346982741828322	80	3	3	1	1	9.465
nobgs	V0.5_c1.5	10	7	emmax_consensus	0.928546649692094	0.435333981730177	80	0	0		0	10.85
nobgs	V0.5_c1.5	10	7	emmax_simes	0.928546649692094	0.435333981730177	80	2	1	0.5	1	9.69
nobgs	V0.5_c1.5	10	8	emmax_consensus	0.859645999636222	0.326393472669673	80	3	3	1	1	13.44
nobgs	V0.5_c1.5	10	8	emmax_simes	0.859645999636222	0.326393472669673	80	3	3	1	1	11.705
nobgs	V0.5_c1.5	10	9	emmax_consensus	0.846950986640686	0.37655787896002	80	2	2	1	1	10.42
nobgs	V0.5_c1.5	10	9	emmax_simes	0.846950986640686	0.37655787896002	80	1	1	1	1	9.19
nobgs	V0.5_c1.5	10	10	emmax_consensus	0.844720615663299	0.362174554120174	80	1	1	1	1	10.11
nobgs	V0.5_c1.5	10	10	emmax_simes	0.844720615663299	0.362174554120174	80	1	1	1	1	7.48
nobgs	V0.5_c2	2	1	emmax_consensus	0.912228189784359	0.518510615608324	80	0	0		0	18.585
nobgs	V0.5_c2	2	1	emmax_simes	0.912228189784359	0.518510615608324	80	0	0		0	21.17
nobgs	V0.5_c2	2	2	emmax_consensus	0.921916190805584	0.470875238281055	80	13	13	1	1	31.21
nobgs	V0.5_c2	2	2	emmax_simes	0.921916190805584	0.470875238281055	80	17	16	0.941176470588235	1	31.62
nobgs	V0.5_c2	2	3	emmax_consensus	0.93132993358473	0.554006261988372	80	17	17	1	1	27.61
nobgs	V0.5_c2	2	3	emmax_simes	0.93132993358473	0.554006261988372	80	20	20	1	1	27.7
nobgs	V0.5_c2	2	4	emmax_consensus	0.891528312461105	0.506055906859874	80	3	3	1	1	22.35
nobgs	V0.5_c2	2	4	emmax_simes	0.891528312461105	0.506055906859874	80	11	11	1	1	23.595
nobgs	V0.5_c2	2	5	emmax_consensus	0.896690985489268	0.447448864455907	80	4	4	1	1	27.585
nobgs	V0.5_c2	2	5	emmax_simes	0.896690985489268	0.447448864455907	80	14	14	1	1	27.805
nobgs	V0.5_c2	2	6	emmax_consensus	0.894323075656409	0.364992737728678	80	7	7	1	1	25.465
nobgs	V0.5_c2	2	6	emmax_simes	0.894323075656409	0.364992737728678	80	10	10	1	1	25.815
nobgs	V0.5_c2	2	7	emmax_consensus	0.917561560017571	0.468242887492299	80	5	5	1	1	30.865
nobgs	V0.5_c2	2	7	emmax_simes	0.917561560017571	0.468242887492299	80	18	18	1	1	29.465
nobgs	V0.5_c2	2	8	emmax_consensus	0.862926651572758	0.319672686709763	80	8	8	1	1	26.59
nobgs	V0.5_c2	2	8	emmax_simes	0.862926651572758	0.319672686709763	80	10	10	1	1	27.455
nobgs	V0.5_c2	2	9	emmax_consensus	0.846983862113251	0.427049380297613	80	0	0		0	23.14
nobgs	V0.5_c2	2	9	emmax_simes	0.846983862113251	0.427049380297613	80	0	0		0	22.275
nobgs	V0.5_c2	2	10	emmax_consensus	0.853119893927464	0.362824738259781	80	5	5	1	1	23.27
nobgs	V0.5_c2	2	10	emmax_simes	0.853119893927464	0.362824738259781	80	9	9	1	1	25.125
nobgs	V0.5_c2	5	1	emmax_consensus	0.900937560134745	0.511397344219782	80	4	4	1	1	19.82
nobgs	V0.5_c2	5	1	emmax_simes	0.900937560134745	0.511397344219782	80	6	6	1	1	20.005
nobgs	V0.5_c2	5	2	emmax_consensus	0.925851116502009	0.497426550746412	80	11	11	1	1	22.21
nobgs	V0.5_c2	5	2	emmax_simes	0.925851116502009	0.497426550746412	80	11	11	1	1	22.945
nobgs	V0.5_c2	5	3	emmax_consensus	0.929094710880534	0.557385916892152	80	12	12	1	1	22.335
nobgs	V0.5_c2	5	3	emmax_simes	0.929094710880534	0.557385916892152	80	12	12	1	1	22.325
nobgs	V0.5_c2	5	4	emmax_consensus	0.88445958918078	0.533494787803134	80	3	3	1	1	22.12
nobgs	V0.5_c2	5	4	emmax_simes	0.88445958918078	0.533494787803134	80	14	13	0.928571428571429	1	22.665
nobgs	V0.5_c2	5	5	emmax_consensus	0.895463482179507	0.447442267045473	80	1	1	1	1	23.18
nobgs	V0.5_c2	5	5	emmax_simes	0.895463482179507	0.447442267045473	80	1	1	1	1	24.52
nobgs	V0.5_c2	5	6	emmax_consensus	0.886961767198283	0.351458507697487	80	7	7	1	1	22.605
nobgs	V0.5_c2	5	6	emmax_simes	0.886961767198283	0.351458507697487	80	10	10	1	1	24.325
nobgs	V0.5_c2	5	7	emmax_consensus	0.92160832102715	0.469447431290667	80	8	8	1	1	23.175
nobgs	V0.5_c2	5	7	emmax_simes	0.92160832102715	0.469447431290667	80	11	10	0.909090909090909	1	24.335
nobgs	V0.5_c2	5	8	emmax_consensus	0.867361670010218	0.345662350671242	80	19	18	0.947368421052632	1	25.03
nobgs	V0.5_c2	5	8	emmax_simes	0.867361670010218	0.345662350671242	80	20	19	0.95	1	23.58
nobgs	V0.5_c2	5	9	emmax_consensus	0.846139562653177	0.397112111524595	80	0	0		0	18.04
nobgs	V0.5_c2	5	9	emmax_simes	0.846139562653177	0.397112111524595	80	0	0		0	20.175
nobgs	V0.5_c2	5	10	emmax_consensus	0.856182672863715	0.369014995444264	80	3	3	1	1	20.455
nobgs	V0.5_c2	5	10	emmax_simes	0.856182672863715	0.369014995444264	80	6	6	1	1	19.835
nobgs	V0.5_c2	6	1	emmax_consensus	0.890496295062359	0.502752360442175	80	0	0		0	20.535
nobgs	V0.5_c2	6	1	emmax_simes	0.890496295062359	0.502752360442175	80	1	1	1	1	22.39
nobgs	V0.5_c2	6	2	emmax_consensus	0.932162640949416	0.481099560568395	80	15	15	1	1	25.465
nobgs	V0.5_c2	6	2	emmax_simes	0.932162640949416	0.481099560568395	80	11	11	1	1	29.475
nobgs	V0.5_c2	6	3	emmax_consensus	0.92430512240471	0.55574511148307	80	13	13	1	1	26.73
nobgs	V0.5_c2	6	3	emmax_simes	0.92430512240471	0.55574511148307	80	12	12	1	1	25.34
nobgs	V0.5_c2	6	4	emmax_consensus	0.886524686847083	0.519122373238991	80	0	0		0	22.575
nobgs	V0.5_c2	6	4	emmax_simes	0.886524686847083	0.519122373238991	80	0	0		0	24.94
nobgs	V0.5_c2	6	5	emmax_consensus	0.884020899881153	0.439636706809823	80	4	4	1	1	28.16
nobgs	V0.5_c2	6	5	emmax_simes	0.884020899881153	0.439636706809823	80	0	0		0	28.725
nobgs	V0.5_c2	6	6	emmax_consensus	0.90050371815058	0.366933063956594	80	12	12	1	1	22.545
nobgs	V0.5_c2	6	6	emmax_simes	0.90050371815058	0.366933063956594	80	7	7	1	1	23.94
nobgs	V0.5_c2	6	7	emmax_consensus	0.92574253560432	0.461551184110716	80	8	8	1	1	25.305
nobgs	V0.5_c2	6	7	emmax_simes	0.92574253560432	0.461551184110716	80	12	12	1	1	27.16
nobgs	V0.5_c2	6	8	emmax_consensus	0.881246273086564	0.322544779250741	80	14	12	0.857142857142857	1	21.545
nobgs	V0.5_c2	6	8	emmax_simes	0.881246273086564	0.322544779250741	80	20	18	0.9	1	27.065
nobgs	V0.5_c2	6	9	emmax_consensus	0.847466940067398	0.393299863540594	80	5	5	1	1	21.68
nobgs	V0.5_c2	6	9	emmax_simes	0.847466940067398	0.393299863540594	80	7	7	1	1	24.775
nobgs	V0.5_c2	6	10	emmax_consensus	0.863277442995261	0.352122465279835	80	10	10	1	1	22.13
nobgs	V0.5_c2	6	10	emmax_simes	0.863277442995261	0.352122465279835	80	5	5	1	1	23.83
nobgs	V0.5_c2	8	1	emmax_consensus	0.896835047515742	0.507105374190184	80	1	1	1	1	21.41
nobgs	V0.5_c2	8	1	emmax_simes	0.896835047515742	0.507105374190184	80	1	1	1	1	22.57
nobgs	V0.5_c2	8	2	emmax_consensus	0.929655087371099	0.489321564337951	80	15	15	1	1	25.765
nobgs	V0.5_c2	8	2	emmax_simes	0.929655087371099	0.489321564337951	80	11	11	1	1	26.17
nobgs	V0.5_c2	8	3	emmax_consensus	0.93069756211606	0.562795822363221	80	12	12	1	1	27.425
nobgs	V0.5_c2	8	3	emmax_simes	0.93069756211606	0.562795822363221	80	15	15	1	1	26.69
nobgs	V0.5_c2	8	4	emmax_consensus	0.893136151523514	0.530501069263556	80	3	3	1	1	21.44
nobgs	V0.5_c2	8	4	emmax_simes	0.893136151523514	0.530501069263556	80	5	4	0.8	1	24.1
nobgs	V0.5_c2	8	5	emmax_consensus	0.896996938953211	0.451171856476163	80	3	3	1	1	31.82
nobgs	V0.5_c2	8	5	emmax_simes	0.896996938953211	0.451171856476163	80	1	1	1	1	34.12
nobgs	V0.5_c2	8	6	emmax_consensus	0.887877558814881	0.363266015773113	80	9	9	1	1	23.74
nobgs	V0.5_c2	8	6	emmax_simes	0.887877558814881	0.363266015773113	80	12	12	1	1	25.4
nobgs	V0.5_c2	8	7	emmax_consensus	0.919242618412046	0.463953766936134	80	9	9	1	1	32.905
nobgs	V0.5_c2	8	7	emmax_simes	0.919242618412046	0.463953766936134	80	13	13	1	1	34.27
nobgs	V0.5_c2	8	8	emmax_consensus	0.893001134557668	0.32536782647119	80	5	5	1	1	24.435
nobgs	V0.5_c2	8	8	emmax_simes	0.893001134557668	0.32536782647119	80	18	18	1	1	26.585
nobgs	V0.5_c2	8	9	emmax_consensus	0.869042945433134	0.41418152926458	80	3	3	1	1	23.925
nobgs	V0.5_c2	8	9	emmax_simes	0.869042945433134	0.41418152926458	80	4	4	1	1	24.465
nobgs	V0.5_c2	8	10	emmax_consensus	0.851897594462955	0.365465560423932	80	2	2	1	1	23.145
nobgs	V0.5_c2	8	10	emmax_simes	0.851897594462955	0.365465560423932	80	6	5	0.833333333333333	1	23.385
nobgs	V0.5_c2	10	1	emmax_consensus	0.8946764434386	0.517106377881181	80	7	6	0.857142857142857	1	18.355
nobgs	V0.5_c2	10	1	emmax_simes	0.8946764434386	0.517106377881181	80	7	7	1	1	21.28
nobgs	V0.5_c2	10	2	emmax_consensus	0.920849917270904	0.473358821655439	80	10	10	1	1	24.475
nobgs	V0.5_c2	10	2	emmax_simes	0.920849917270904	0.473358821655439	80	15	15	1	1	26.195
nobgs	V0.5_c2	10	3	emmax_consensus	0.919564517693543	0.559749850708736	80	14	13	0.928571428571429	1	24.905
nobgs	V0.5_c2	10	3	emmax_simes	0.919564517693543	0.559749850708736	80	15	13	0.866666666666667	1	25.78
nobgs	V0.5_c2	10	4	emmax_consensus	0.881099813580436	0.508850671213432	80	4	4	1	1	17.43
nobgs	V0.5_c2	10	4	emmax_simes	0.881099813580436	0.508850671213432	80	5	5	1	1	17.965
nobgs	V0.5_c2	10	5	emmax_consensus	0.890382502128852	0.456185545613514	80	7	7	1	1	27.855
nobgs	V0.5_c2	10	5	emmax_simes	0.890382502128852	0.456185545613514	80	6	6	1	1	29.53
nobgs	V0.5_c2	10	6	emmax_consensus	0.88309135915164	0.352879475503749	80	2	2	1	1	22.85
nobgs	V0.5_c2	10	6	emmax_simes	0.88309135915164	0.352879475503749	80	8	8	1	1	24.39
nobgs	V0.5_c2	10	7	emmax_consensus	0.917786258802375	0.454375699389134	80	10	9	0.9	1	30.455
nobgs	V0.5_c2	10	7	emmax_simes	0.917786258802375	0.454375699389134	80	14	13	0.928571428571429	1	32.815
nobgs	V0.5_c2	10	8	emmax_consensus	0.873754115783343	0.343350484865023	80	17	17	1	1	25.445
nobgs	V0.5_c2	10	8	emmax_simes	0.873754115783343	0.343350484865023	80	18	18	1	1	27.59
nobgs	V0.5_c2	10	9	emmax_consensus	0.847624377885551	0.401266407405905	80	1	1	1	1	21.045
nobgs	V0.5_c2	10	9	emmax_simes	0.847624377885551	0.401266407405905	80	1	1	1	1	23.025
nobgs	V0.5_c2	10	10	emmax_consensus	0.862459484509451	0.365303680783465	80	8	8	1	1	20.875
nobgs	V0.5_c2	10	10	emmax_simes	0.862459484509451	0.365303680783465	80	9	9	1	1	20.89
nobgs	V1_c1	1	1	emmax_consensus	0.873092136003377	0.482494337827437	80	0	0		0	0.44
nobgs	V1_c1	1	1	emmax_simes	0.873092136003377	0.482494337827437	80	0	0		0	0.255
nobgs	V1_c1	1	2	emmax_consensus	0.898707439270936	0.458200699551527	80	1	0	0	0	0.67
nobgs	V1_c1	1	2	emmax_simes	0.898707439270936	0.458200699551527	80	1	0	0	0	0.59
nobgs	V1_c1	1	3	emmax_consensus	0.907515905526055	0.524010077336065	80	1	0	0	0	0.145
nobgs	V1_c1	1	3	emmax_simes	0.907515905526055	0.524010077336065	80	1	0	0	0	0.125
nobgs	V1_c1	1	4	emmax_consensus	0.88009894951843	0.479999449391893	80	1	1	1	1	0.53
nobgs	V1_c1	1	4	emmax_simes	0.88009894951843	0.479999449391893	80	0	0		0	0.585
nobgs	V1_c1	1	5	emmax_consensus	0.849743405616974	0.430249961953031	80	2	1	0.5	1	0.44
nobgs	V1_c1	1	5	emmax_simes	0.849743405616974	0.430249961953031	80	1	0	0	0	0.17
nobgs	V1_c1	1	6	emmax_consensus	0.853132464807251	0.374848595705057	80	0	0		0	0.095
nobgs	V1_c1	1	6	emmax_simes	0.853132464807251	0.374848595705057	80	1	1	1	1	0.205
nobgs	V1_c1	1	7	emmax_consensus	0.845866655995781	0.385483163079193	80	2	0	0	0	0.52
nobgs	V1_c1	1	7	emmax_simes	0.845866655995781	0.385483163079193	80	2	0	0	0	0.335
nobgs	V1_c1	1	8	emmax_consensus	0.854332649513809	0.32794855791723	80	0	0		0	0.105
nobgs	V1_c1	1	8	emmax_simes	0.854332649513809	0.32794855791723	80	0	0		0	0.1
nobgs	V1_c1	1	9	emmax_consensus	0.816484584157882	0.341727328023643	80	0	0		0	0.35
nobgs	V1_c1	1	9	emmax_simes	0.816484584157882	0.341727328023643	80	0	0		0	0.25
nobgs	V1_c1	1	10	emmax_consensus	0.824462808851024	0.327327957398892	80	1	0	0	0	0.085
nobgs	V1_c1	1	10	emmax_simes	0.824462808851024	0.327327957398892	80	1	0	0	0	0.035
nobgs	V1_c1	2	1	emmax_consensus	0.870788874337069	0.492766219505955	80	1	0	0	0	0.055
nobgs	V1_c1	2	1	emmax_simes	0.870788874337069	0.492766219505955	80	1	0	0	0	0.04
nobgs	V1_c1	2	2	emmax_consensus	0.907616094464676	0.429600353245032	80	4	3	0.75	1	0.105
nobgs	V1_c1	2	2	emmax_simes	0.907616094464676	0.429600353245032	80	3	2	0.666666666666667	1	0.135
nobgs	V1_c1	2	3	emmax_consensus	0.914287247610888	0.513325774394777	80	1	0	0	0	0.145
nobgs	V1_c1	2	3	emmax_simes	0.914287247610888	0.513325774394777	80	1	0	0	0	0.14
nobgs	V1_c1	2	4	emmax_consensus	0.865382716354531	0.493192604226654	80	0	0		0	0.365
nobgs	V1_c1	2	4	emmax_simes	0.865382716354531	0.493192604226654	80	0	0		0	0.32
