tag	cell	rep	method	scheme	sum_E_null	sum_n_obs	sum_TP	sum_FP	n_envs	R_null_obs	FDP_truth	above_one
nobgs	V0.5_c1	3	EMMAX consensus	Kinship-matched (MVN)	0.485	20	12	8	10	0.02425	0.4	FALSE
nobgs	V0.5_c1	3	EMMAX consensus	Spatial MVN	5.415	20	12	8	10	0.27075	0.4	FALSE
nobgs	V0.5_c1	3	EMMAX Simes	Group permutation	17.08	20	14	6	10	0.854	0.3	FALSE
nobgs	V0.5_c1	3	EMMAX Simes	Kinship-matched (MVN)	0.445	20	14	6	10	0.02225	0.3	FALSE
nobgs	V0.5_c1	3	EMMAX Simes	Spatial MVN	4.895	20	14	6	10	0.24475	0.3	FALSE
nobgs	V0.5_c1	5	EMMAX consensus	Group permutation	13.545	17	12	5	10	0.796764705882353	0.294117647058824	FALSE
nobgs	V0.5_c1	5	EMMAX consensus	Kinship-matched (MVN)	0.515	17	12	5	10	0.0302941176470588	0.294117647058824	FALSE
nobgs	V0.5_c1	5	EMMAX consensus	Spatial MVN	2.995	17	12	5	10	0.176176470588235	0.294117647058824	FALSE
nobgs	V0.5_c1	5	EMMAX Simes	Group permutation	13.53	19	13	6	10	0.712105263157895	0.315789473684211	FALSE
nobgs	V0.5_c1	5	EMMAX Simes	Kinship-matched (MVN)	0.44	19	13	6	10	0.0231578947368421	0.315789473684211	FALSE
nobgs	V0.5_c1	5	EMMAX Simes	Spatial MVN	2.885	19	13	6	10	0.151842105263158	0.315789473684211	FALSE
nobgs	V0.5_c1	6	EMMAX consensus	Group permutation	20.18	20	9	11	10	1.009	0.55	TRUE
nobgs	V0.5_c1	6	EMMAX consensus	Kinship-matched (MVN)	0.645	20	9	11	10	0.03225	0.55	FALSE
nobgs	V0.5_c1	6	EMMAX consensus	Spatial MVN	7.02	20	9	11	10	0.351	0.55	FALSE
nobgs	V0.5_c1	6	EMMAX Simes	Group permutation	19.855	21	8	13	10	0.94547619047619	0.619047619047619	FALSE
nobgs	V0.5_c1	6	EMMAX Simes	Kinship-matched (MVN)	0.52	21	8	13	10	0.0247619047619048	0.619047619047619	FALSE
nobgs	V0.5_c1	6	EMMAX Simes	Spatial MVN	6.905	21	8	13	10	0.328809523809524	0.619047619047619	FALSE
nobgs	V0.5_c1	8	EMMAX consensus	Group permutation	14.34	18	12	6	10	0.796666666666667	0.333333333333333	FALSE
nobgs	V0.5_c1	8	EMMAX consensus	Kinship-matched (MVN)	0.49	18	12	6	10	0.0272222222222222	0.333333333333333	FALSE
nobgs	V0.5_c1	8	EMMAX consensus	Spatial MVN	10.56	18	12	6	10	0.586666666666667	0.333333333333333	FALSE
nobgs	V0.5_c1	8	EMMAX Simes	Group permutation	13.225	17	12	5	10	0.777941176470588	0.294117647058824	FALSE
nobgs	V0.5_c1	8	EMMAX Simes	Kinship-matched (MVN)	0.405	17	12	5	10	0.0238235294117647	0.294117647058824	FALSE
nobgs	V0.5_c1	8	EMMAX Simes	Spatial MVN	9.26	17	12	5	10	0.544705882352941	0.294117647058824	FALSE
nobgs	V0.5_c1.5	2	EMMAX consensus	Group permutation	16.325	28	3	25	10	0.583035714285714	0.892857142857143	FALSE
nobgs	V0.5_c1.5	2	EMMAX consensus	Kinship-matched (MVN)	0.615	28	3	25	10	0.0219642857142857	0.892857142857143	FALSE
nobgs	V0.5_c1.5	2	EMMAX consensus	Spatial MVN	96.63	28	3	25	10	3.45107142857143	0.892857142857143	TRUE
nobgs	V0.5_c1.5	2	EMMAX Simes	Group permutation	15.585	26	5	21	10	0.599423076923077	0.807692307692308	FALSE
nobgs	V0.5_c1.5	2	EMMAX Simes	Kinship-matched (MVN)	0.585	26	5	21	10	0.0225	0.807692307692308	FALSE
nobgs	V0.5_c1.5	2	EMMAX Simes	Spatial MVN	71.995	26	5	21	10	2.76903846153846	0.807692307692308	TRUE
nobgs	V0.5_c1.5	3	EMMAX consensus	Group permutation	18.75	22	4	18	10	0.852272727272727	0.818181818181818	FALSE
nobgs	V0.5_c1.5	3	EMMAX consensus	Kinship-matched (MVN)	0.62	22	4	18	10	0.0281818181818182	0.818181818181818	FALSE
nobgs	V0.5_c1.5	3	EMMAX consensus	Spatial MVN	107.75	22	4	18	10	4.89772727272727	0.818181818181818	TRUE
nobgs	V0.5_c1.5	3	EMMAX Simes	Group permutation	18.125	13	4	9	10	1.39423076923077	0.692307692307692	TRUE
nobgs	V0.5_c1.5	3	EMMAX Simes	Kinship-matched (MVN)	0.515	13	4	9	10	0.0396153846153846	0.692307692307692	FALSE
nobgs	V0.5_c1.5	3	EMMAX Simes	Spatial MVN	84.23	13	4	9	10	6.47923076923077	0.692307692307692	TRUE
nobgs	V0.5_c1.5	6	EMMAX consensus	Group permutation	16.07	13	3	10	10	1.23615384615385	0.769230769230769	TRUE
nobgs	V0.5_c1.5	6	EMMAX consensus	Kinship-matched (MVN)	0.64	13	3	10	10	0.0492307692307692	0.769230769230769	FALSE
nobgs	V0.5_c1.5	6	EMMAX consensus	Spatial MVN	89.06	13	3	10	10	6.85076923076923	0.769230769230769	TRUE
nobgs	V0.5_c1.5	6	EMMAX Simes	Group permutation	14.38	15	4	11	10	0.958666666666667	0.733333333333333	FALSE
nobgs	V0.5_c1.5	6	EMMAX Simes	Kinship-matched (MVN)	0.65	15	4	11	10	0.0433333333333333	0.733333333333333	FALSE
nobgs	V0.5_c1.5	6	EMMAX Simes	Spatial MVN	68.295	15	4	11	10	4.553	0.733333333333333	TRUE
nobgs	V0.5_c1.5	8	EMMAX consensus	Group permutation	17.525	31	5	26	10	0.565322580645161	0.838709677419355	FALSE
nobgs	V0.5_c1.5	8	EMMAX consensus	Kinship-matched (MVN)	0.575	31	5	26	10	0.0185483870967742	0.838709677419355	FALSE
nobgs	V0.5_c1.5	8	EMMAX consensus	Spatial MVN	94.175	31	5	26	10	3.03790322580645	0.838709677419355	TRUE
nobgs	V0.5_c1.5	8	EMMAX Simes	Group permutation	15.355	25	3	22	10	0.6142	0.88	FALSE
nobgs	V0.5_c1.5	8	EMMAX Simes	Kinship-matched (MVN)	0.425	25	3	22	10	0.017	0.88	FALSE
nobgs	V0.5_c1.5	8	EMMAX Simes	Spatial MVN	72.02	25	3	22	10	2.8808	0.88	TRUE
nobgs	V0.5_c1.5	10	EMMAX consensus	Group permutation	13.15	12	0	12	10	1.09583333333333	1	TRUE
nobgs	V0.5_c1.5	10	EMMAX consensus	Kinship-matched (MVN)	0.605	12	0	12	10	0.0504166666666667	1	FALSE
nobgs	V0.5_c1.5	10	EMMAX consensus	Spatial MVN	101.23	12	0	12	10	8.43583333333333	1	TRUE
nobgs	V0.5_c1.5	10	EMMAX Simes	Group permutation	14.995	16	3	13	10	0.9371875	0.8125	FALSE
nobgs	V0.5_c1.5	10	EMMAX Simes	Kinship-matched (MVN)	0.53	16	3	13	10	0.033125	0.8125	FALSE
nobgs	V0.5_c1.5	10	EMMAX Simes	Spatial MVN	81.69	16	3	13	10	5.105625	0.8125	TRUE
nobgs	V0.5_c2	2	EMMAX consensus	Group permutation	33.46	62	0	62	10	0.539677419354839	1	FALSE
nobgs	V0.5_c2	2	EMMAX consensus	Kinship-matched (MVN)	0.535	62	0	62	10	0.00862903225806452	1	FALSE
nobgs	V0.5_c2	2	EMMAX consensus	Spatial MVN	256.67	62	0	62	10	4.13983870967742	1	TRUE
nobgs	V0.5_c2	2	EMMAX Simes	Group permutation	49.06	109	1	108	10	0.450091743119266	0.990825688073395	FALSE
nobgs	V0.5_c2	2	EMMAX Simes	Kinship-matched (MVN)	0.43	109	1	108	10	0.00394495412844037	0.990825688073395	FALSE
nobgs	V0.5_c2	2	EMMAX Simes	Spatial MVN	262.025	109	1	108	10	2.40389908256881	0.990825688073395	TRUE
nobgs	V0.5_c2	5	EMMAX consensus	Group permutation	29.65	68	1	67	10	0.436029411764706	0.985294117647059	FALSE
nobgs	V0.5_c2	5	EMMAX consensus	Kinship-matched (MVN)	0.665	68	1	67	10	0.00977941176470588	0.985294117647059	FALSE
nobgs	V0.5_c2	5	EMMAX consensus	Spatial MVN	218.97	68	1	67	10	3.22014705882353	0.985294117647059	TRUE
nobgs	V0.5_c2	5	EMMAX Simes	Group permutation	48.285	91	3	88	10	0.530604395604396	0.967032967032967	FALSE
nobgs	V0.5_c2	5	EMMAX Simes	Kinship-matched (MVN)	0.535	91	3	88	10	0.00587912087912088	0.967032967032967	FALSE
nobgs	V0.5_c2	5	EMMAX Simes	Spatial MVN	224.71	91	3	88	10	2.46934065934066	0.967032967032967	TRUE
nobgs	V0.5_c2	6	EMMAX consensus	Group permutation	34.68	81	2	79	10	0.428148148148148	0.975308641975309	FALSE
nobgs	V0.5_c2	6	EMMAX consensus	Kinship-matched (MVN)	0.47	81	2	79	10	0.00580246913580247	0.975308641975309	FALSE
nobgs	V0.5_c2	6	EMMAX consensus	Spatial MVN	236.67	81	2	79	10	2.92185185185185	0.975308641975309	TRUE
nobgs	V0.5_c2	6	EMMAX Simes	Group permutation	55.66	75	2	73	10	0.742133333333333	0.973333333333333	FALSE
nobgs	V0.5_c2	6	EMMAX Simes	Kinship-matched (MVN)	0.365	75	2	73	10	0.00486666666666667	0.973333333333333	FALSE
nobgs	V0.5_c2	6	EMMAX Simes	Spatial MVN	257.64	75	2	73	10	3.4352	0.973333333333333	TRUE
nobgs	V0.5_c2	8	EMMAX consensus	Group permutation	35.81	62	0	62	10	0.57758064516129	1	FALSE
nobgs	V0.5_c2	8	EMMAX consensus	Kinship-matched (MVN)	0.61	62	0	62	10	0.00983870967741935	1	FALSE
nobgs	V0.5_c2	8	EMMAX consensus	Spatial MVN	256.01	62	0	62	10	4.1291935483871	1	TRUE
nobgs	V0.5_c2	8	EMMAX Simes	Group permutation	58.26	86	2	84	10	0.677441860465116	0.976744186046512	FALSE
nobgs	V0.5_c2	8	EMMAX Simes	Kinship-matched (MVN)	0.6	86	2	84	10	0.00697674418604651	0.976744186046512	FALSE
nobgs	V0.5_c2	8	EMMAX Simes	Spatial MVN	267.755	86	2	84	10	3.11343023255814	0.976744186046512	TRUE
nobgs	V0.5_c2	10	EMMAX consensus	Group permutation	35.59	80	3	77	10	0.444875	0.9625	FALSE
nobgs	V0.5_c2	10	EMMAX consensus	Kinship-matched (MVN)	0.575	80	3	77	10	0.0071875	0.9625	FALSE
nobgs	V0.5_c2	10	EMMAX consensus	Spatial MVN	233.69	80	3	77	10	2.921125	0.9625	TRUE
nobgs	V0.5_c2	10	EMMAX Simes	Group permutation	65.375	98	3	95	10	0.667091836734694	0.969387755102041	FALSE
nobgs	V0.5_c2	10	EMMAX Simes	Kinship-matched (MVN)	0.465	98	3	95	10	0.00474489795918367	0.969387755102041	FALSE
nobgs	V0.5_c2	10	EMMAX Simes	Spatial MVN	249.46	98	3	95	10	2.54551020408163	0.969387755102041	TRUE
nobgs	V1_c1	1	EMMAX consensus	Group permutation	8.16	8	6	2	10	1.02	0.25	TRUE
nobgs	V1_c1	1	EMMAX consensus	Kinship-matched (MVN)	0.55	8	6	2	10	0.06875	0.25	FALSE
nobgs	V1_c1	1	EMMAX consensus	Spatial MVN	3.38	8	6	2	10	0.4225	0.25	FALSE
nobgs	V1_c1	1	EMMAX Simes	Group permutation	7.21	7	6	1	10	1.03	0.142857142857143	TRUE
nobgs	V1_c1	1	EMMAX Simes	Kinship-matched (MVN)	0.45	7	6	1	10	0.0642857142857143	0.142857142857143	FALSE
nobgs	V1_c1	1	EMMAX Simes	Spatial MVN	2.65	7	6	1	10	0.378571428571429	0.142857142857143	FALSE
nobgs	V1_c1	2	EMMAX consensus	Group permutation	9.7	10	6	4	10	0.97	0.4	FALSE
nobgs	V1_c1	2	EMMAX consensus	Kinship-matched (MVN)	0.565	10	6	4	10	0.0565	0.4	FALSE
nobgs	V1_c1	2	EMMAX consensus	Spatial MVN	2.75	10	6	4	10	0.275	0.4	FALSE
nobgs	V1_c1	2	EMMAX Simes	Group permutation	9.65	9	6	3	10	1.07222222222222	0.333333333333333	TRUE
nobgs	V1_c1	2	EMMAX Simes	Kinship-matched (MVN)	0.49	9	6	3	10	0.0544444444444445	0.333333333333333	FALSE
nobgs	V1_c1	2	EMMAX Simes	Spatial MVN	2.255	9	6	3	10	0.250555555555556	0.333333333333333	FALSE
nobgs	V1_c1	4	EMMAX consensus	Group permutation	16.615	15	10	5	10	1.10766666666667	0.333333333333333	TRUE
nobgs	V1_c1	4	EMMAX consensus	Kinship-matched (MVN)	0.55	15	10	5	10	0.0366666666666667	0.333333333333333	FALSE
nobgs	V1_c1	4	EMMAX consensus	Spatial MVN	2.44	15	10	5	10	0.162666666666667	0.333333333333333	FALSE
nobgs	V1_c1	4	EMMAX Simes	Group permutation	14.89	14	10	4	10	1.06357142857143	0.285714285714286	TRUE
nobgs	V1_c1	4	EMMAX Simes	Kinship-matched (MVN)	0.5	14	10	4	10	0.0357142857142857	0.285714285714286	FALSE
nobgs	V1_c1	4	EMMAX Simes	Spatial MVN	2.125	14	10	4	10	0.151785714285714	0.285714285714286	FALSE
nobgs	V1_c1	9	EMMAX consensus	Group permutation	9.54	11	6	5	10	0.867272727272727	0.454545454545455	FALSE
nobgs	V1_c1	9	EMMAX consensus	Kinship-matched (MVN)	0.65	11	6	5	10	0.0590909090909091	0.454545454545455	FALSE
nobgs	V1_c1	9	EMMAX consensus	Spatial MVN	2.945	11	6	5	10	0.267727272727273	0.454545454545455	FALSE
nobgs	V1_c1	9	EMMAX Simes	Group permutation	8.78	9	4	5	10	0.975555555555556	0.555555555555556	FALSE
nobgs	V1_c1	9	EMMAX Simes	Kinship-matched (MVN)	0.505	9	4	5	10	0.0561111111111111	0.555555555555556	FALSE
nobgs	V1_c1	9	EMMAX Simes	Spatial MVN	3.44	9	4	5	10	0.382222222222222	0.555555555555556	FALSE
nobgs	V1_c1	10	EMMAX consensus	Group permutation	4.235	6	5	1	10	0.705833333333333	0.166666666666667	FALSE
nobgs	V1_c1	10	EMMAX consensus	Kinship-matched (MVN)	0.685	6	5	1	10	0.114166666666667	0.166666666666667	FALSE
nobgs	V1_c1	10	EMMAX consensus	Spatial MVN	3.45	6	5	1	10	0.575	0.166666666666667	FALSE
nobgs	V1_c1	10	EMMAX Simes	Group permutation	4.92	6	5	1	10	0.82	0.166666666666667	FALSE
nobgs	V1_c1	10	EMMAX Simes	Kinship-matched (MVN)	0.505	6	5	1	10	0.0841666666666667	0.166666666666667	FALSE
nobgs	V1_c1	10	EMMAX Simes	Spatial MVN	3.695	6	5	1	10	0.615833333333333	0.166666666666667	FALSE
nobgs	V1_c1.5	2	EMMAX consensus	Group permutation	17.095	20	3	17	10	0.85475	0.85	FALSE
nobgs	V1_c1.5	2	EMMAX consensus	Kinship-matched (MVN)	0.51	20	3	17	10	0.0255	0.85	FALSE
nobgs	V1_c1.5	2	EMMAX consensus	Spatial MVN	89.935	20	3	17	10	4.49675	0.85	TRUE
nobgs	V1_c1.5	2	EMMAX Simes	Group permutation	15.055	16	2	14	10	0.9409375	0.875	FALSE
nobgs	V1_c1.5	2	EMMAX Simes	Kinship-matched (MVN)	0.495	16	2	14	10	0.0309375	0.875	FALSE
nobgs	V1_c1.5	2	EMMAX Simes	Spatial MVN	67.13	16	2	14	10	4.195625	0.875	TRUE
nobgs	V1_c1.5	4	EMMAX consensus	Group permutation	14.49	22	1	21	10	0.658636363636364	0.954545454545455	FALSE
nobgs	V1_c1.5	4	EMMAX consensus	Kinship-matched (MVN)	0.445	22	1	21	10	0.0202272727272727	0.954545454545455	FALSE
nobgs	V1_c1.5	4	EMMAX consensus	Spatial MVN	69.445	22	1	21	10	3.15659090909091	0.954545454545455	TRUE
nobgs	V1_c1.5	4	EMMAX Simes	Group permutation	12.07	10	0	10	10	1.207	1	TRUE
nobgs	V1_c1.5	4	EMMAX Simes	Kinship-matched (MVN)	0.43	10	0	10	10	0.043	1	FALSE
nobgs	V1_c1.5	4	EMMAX Simes	Spatial MVN	50.605	10	0	10	10	5.0605	1	TRUE
nobgs	V1_c1.5	6	EMMAX consensus	Group permutation	15.45	19	2	17	10	0.813157894736842	0.894736842105263	FALSE
nobgs	V1_c1.5	6	EMMAX consensus	Kinship-matched (MVN)	0.47	19	2	17	10	0.0247368421052632	0.894736842105263	FALSE
nobgs	V1_c1.5	6	EMMAX consensus	Spatial MVN	97.975	19	2	17	10	5.15657894736842	0.894736842105263	TRUE
nobgs	V1_c1.5	6	EMMAX Simes	Group permutation	15.96	23	4	19	10	0.693913043478261	0.826086956521739	FALSE
nobgs	V1_c1.5	6	EMMAX Simes	Kinship-matched (MVN)	0.425	23	4	19	10	0.0184782608695652	0.826086956521739	FALSE
nobgs	V1_c1.5	6	EMMAX Simes	Spatial MVN	78.585	23	4	19	10	3.41673913043478	0.826086956521739	TRUE
nobgs	V1_c1.5	8	EMMAX consensus	Group permutation	13.8	13	1	12	10	1.06153846153846	0.923076923076923	TRUE
nobgs	V1_c1.5	8	EMMAX consensus	Kinship-matched (MVN)	0.605	13	1	12	10	0.0465384615384615	0.923076923076923	FALSE
nobgs	V1_c1.5	8	EMMAX consensus	Spatial MVN	88.64	13	1	12	10	6.81846153846154	0.923076923076923	TRUE
nobgs	V1_c1.5	8	EMMAX Simes	Group permutation	12.39	17	1	16	10	0.728823529411765	0.941176470588235	FALSE
nobgs	V1_c1.5	8	EMMAX Simes	Kinship-matched (MVN)	0.485	17	1	16	10	0.0285294117647059	0.941176470588235	FALSE
nobgs	V1_c1.5	8	EMMAX Simes	Spatial MVN	64.555	17	1	16	10	3.79735294117647	0.941176470588235	TRUE
nobgs	V1_c1.5	10	EMMAX consensus	Group permutation	14.815	17	1	16	10	0.871470588235294	0.941176470588235	FALSE
nobgs	V1_c1.5	10	EMMAX consensus	Kinship-matched (MVN)	0.635	17	1	16	10	0.0373529411764706	0.941176470588235	FALSE
nobgs	V1_c1.5	10	EMMAX consensus	Spatial MVN	85.815	17	1	16	10	5.04794117647059	0.941176470588235	TRUE
nobgs	V1_c1.5	10	EMMAX Simes	Group permutation	12.125	14	1	13	10	0.866071428571429	0.928571428571429	FALSE
nobgs	V1_c1.5	10	EMMAX Simes	Kinship-matched (MVN)	0.515	14	1	13	10	0.0367857142857143	0.928571428571429	FALSE
nobgs	V1_c1.5	10	EMMAX Simes	Spatial MVN	66.005	14	1	13	10	4.71464285714286	0.928571428571429	TRUE
nobgs	V2_c1	1	EMMAX consensus	Group permutation	9.065	9	6	3	10	1.00722222222222	0.333333333333333	TRUE
nobgs	V2_c1	1	EMMAX consensus	Kinship-matched (MVN)	0.59	9	6	3	10	0.0655555555555556	0.333333333333333	FALSE
nobgs	V2_c1	1	EMMAX consensus	Spatial MVN	2.265	9	6	3	10	0.251666666666667	0.333333333333333	FALSE
nobgs	V2_c1	1	EMMAX Simes	Group permutation	8.655	8	5	3	10	1.081875	0.375	TRUE
nobgs	V2_c1	1	EMMAX Simes	Kinship-matched (MVN)	0.555	8	5	3	10	0.069375	0.375	FALSE
nobgs	V2_c1	1	EMMAX Simes	Spatial MVN	2.145	8	5	3	10	0.268125	0.375	FALSE
nobgs	V2_c1	3	EMMAX consensus	Group permutation	10.695	10	8	2	10	1.0695	0.2	TRUE
nobgs	V2_c1	3	EMMAX consensus	Kinship-matched (MVN)	0.54	10	8	2	10	0.054	0.2	FALSE
nobgs	V2_c1	3	EMMAX consensus	Spatial MVN	2.82	10	8	2	10	0.282	0.2	FALSE
nobgs	V2_c1	3	EMMAX Simes	Group permutation	10.18	13	10	3	10	0.783076923076923	0.230769230769231	FALSE
nobgs	V2_c1	3	EMMAX Simes	Kinship-matched (MVN)	0.51	13	10	3	10	0.0392307692307692	0.230769230769231	FALSE
nobgs	V2_c1	3	EMMAX Simes	Spatial MVN	2.86	13	10	3	10	0.22	0.230769230769231	FALSE
nobgs	V2_c1	4	EMMAX consensus	Group permutation	6.615	8	4	4	10	0.826875	0.5	FALSE
nobgs	V2_c1	4	EMMAX consensus	Kinship-matched (MVN)	0.625	8	4	4	10	0.078125	0.5	FALSE
nobgs	V2_c1	4	EMMAX consensus	Spatial MVN	2.035	8	4	4	10	0.254375	0.5	FALSE
nobgs	V2_c1	4	EMMAX Simes	Group permutation	6.24	6	3	3	10	1.04	0.5	TRUE
nobgs	V2_c1	4	EMMAX Simes	Kinship-matched (MVN)	0.565	6	3	3	10	0.0941666666666667	0.5	FALSE
nobgs	V2_c1	4	EMMAX Simes	Spatial MVN	1.86	6	3	3	10	0.31	0.5	FALSE
nobgs	V2_c1	5	EMMAX consensus	Group permutation	6.205	6	4	2	10	1.03416666666667	0.333333333333333	TRUE
nobgs	V2_c1	5	EMMAX consensus	Kinship-matched (MVN)	0.585	6	4	2	10	0.0975	0.333333333333333	FALSE
nobgs	V2_c1	5	EMMAX consensus	Spatial MVN	2.475	6	4	2	10	0.4125	0.333333333333333	FALSE
nobgs	V2_c1	5	EMMAX Simes	Group permutation	5.895	8	4	4	10	0.736875	0.5	FALSE
nobgs	V2_c1	5	EMMAX Simes	Kinship-matched (MVN)	0.5	8	4	4	10	0.0625	0.5	FALSE
nobgs	V2_c1	5	EMMAX Simes	Spatial MVN	2.32	8	4	4	10	0.29	0.5	FALSE
nobgs	V2_c1	6	EMMAX consensus	Group permutation	6.195	9	6	3	10	0.688333333333333	0.333333333333333	FALSE
nobgs	V2_c1	6	EMMAX consensus	Kinship-matched (MVN)	0.5	9	6	3	10	0.0555555555555556	0.333333333333333	FALSE
nobgs	V2_c1	6	EMMAX consensus	Spatial MVN	1.87	9	6	3	10	0.207777777777778	0.333333333333333	FALSE
nobgs	V2_c1	6	EMMAX Simes	Group permutation	5.96	6	5	1	10	0.993333333333334	0.166666666666667	FALSE
nobgs	V2_c1	6	EMMAX Simes	Kinship-matched (MVN)	0.415	6	5	1	10	0.0691666666666667	0.166666666666667	FALSE
nobgs	V2_c1	6	EMMAX Simes	Spatial MVN	1.59	6	5	1	10	0.265	0.166666666666667	FALSE
nobgs	V2_c1.5	1	EMMAX consensus	Group permutation	14.775	18	3	15	10	0.820833333333333	0.833333333333333	FALSE
nobgs	V2_c1.5	1	EMMAX consensus	Kinship-matched (MVN)	0.485	18	3	15	10	0.0269444444444444	0.833333333333333	FALSE
nobgs	V2_c1.5	1	EMMAX consensus	Spatial MVN	92.025	18	3	15	10	5.1125	0.833333333333333	TRUE
nobgs	V2_c1.5	1	EMMAX Simes	Group permutation	14.7	17	3	14	10	0.864705882352941	0.823529411764706	FALSE
nobgs	V2_c1.5	1	EMMAX Simes	Kinship-matched (MVN)	0.4	17	3	14	10	0.0235294117647059	0.823529411764706	FALSE
nobgs	V2_c1.5	1	EMMAX Simes	Spatial MVN	64.96	17	3	14	10	3.82117647058824	0.823529411764706	TRUE
nobgs	V2_c1.5	2	EMMAX consensus	Group permutation	11.225	24	0	24	10	0.467708333333333	1	FALSE
nobgs	V2_c1.5	2	EMMAX consensus	Kinship-matched (MVN)	0.59	24	0	24	10	0.0245833333333333	1	FALSE
nobgs	V2_c1.5	2	EMMAX consensus	Spatial MVN	85.07	24	0	24	10	3.54458333333333	1	TRUE
nobgs	V2_c1.5	2	EMMAX Simes	Group permutation	9.86	17	0	17	10	0.58	1	FALSE
nobgs	V2_c1.5	2	EMMAX Simes	Kinship-matched (MVN)	0.515	17	0	17	10	0.0302941176470588	1	FALSE
nobgs	V2_c1.5	2	EMMAX Simes	Spatial MVN	61.67	17	0	17	10	3.62764705882353	1	TRUE
nobgs	V2_c1.5	5	EMMAX consensus	Group permutation	14.5	17	1	16	10	0.852941176470588	0.941176470588235	FALSE
nobgs	V2_c1.5	5	EMMAX consensus	Kinship-matched (MVN)	0.62	17	1	16	10	0.0364705882352941	0.941176470588235	FALSE
nobgs	V2_c1.5	5	EMMAX consensus	Spatial MVN	74.575	17	1	16	10	4.38676470588235	0.941176470588235	TRUE
nobgs	V2_c1.5	5	EMMAX Simes	Group permutation	12.49	12	0	12	10	1.04083333333333	1	TRUE
nobgs	V2_c1.5	5	EMMAX Simes	Kinship-matched (MVN)	0.505	12	0	12	10	0.0420833333333333	1	FALSE
nobgs	V2_c1.5	5	EMMAX Simes	Spatial MVN	54.43	12	0	12	10	4.53583333333333	1	TRUE
nobgs	V2_c1.5	8	EMMAX consensus	Group permutation	14.6	18	1	17	10	0.811111111111111	0.944444444444444	FALSE
nobgs	V2_c1.5	8	EMMAX consensus	Kinship-matched (MVN)	0.62	18	1	17	10	0.0344444444444444	0.944444444444444	FALSE
nobgs	V2_c1.5	8	EMMAX consensus	Spatial MVN	87.885	18	1	17	10	4.8825	0.944444444444444	TRUE
nobgs	V2_c1.5	8	EMMAX Simes	Group permutation	13.405	21	1	20	10	0.638333333333334	0.952380952380952	FALSE
nobgs	V2_c1.5	8	EMMAX Simes	Kinship-matched (MVN)	0.52	21	1	20	10	0.0247619047619048	0.952380952380952	FALSE
nobgs	V2_c1.5	8	EMMAX Simes	Spatial MVN	67.02	21	1	20	10	3.19142857142857	0.952380952380952	TRUE
nobgs	V2_c1.5	9	EMMAX consensus	Group permutation	12.415	20	2	18	10	0.62075	0.9	FALSE
nobgs	V2_c1.5	9	EMMAX consensus	Kinship-matched (MVN)	0.455	20	2	18	10	0.02275	0.9	FALSE
nobgs	V2_c1.5	9	EMMAX consensus	Spatial MVN	88.325	20	2	18	10	4.41625	0.9	TRUE
nobgs	V2_c1.5	9	EMMAX Simes	Group permutation	12.435	13	1	12	10	0.956538461538462	0.923076923076923	FALSE
nobgs	V2_c1.5	9	EMMAX Simes	Kinship-matched (MVN)	0.4	13	1	12	10	0.0307692307692308	0.923076923076923	FALSE
nobgs	V2_c1.5	9	EMMAX Simes	Spatial MVN	63.885	13	1	12	10	4.91423076923077	0.923076923076923	TRUE
