tag	cell	rep	env	method	scheme	B	mean_null	max_null	n_obs_regions	TP	FP	ratio_null_obs	FDP_truth
nobgs	V2_c1	6	10	emmax_simes	mvn	200	0.04	2	0	0	0		
nobgs	V2_c1	6	10	emmax_simes	spatial	200	0.315	3	0	0	0		
nobgs	V2_c1.5	1	1	emmax_consensus	group	200	0.26	3	0	0	0		
nobgs	V2_c1.5	1	1	emmax_consensus	mvn	200	0.045	2	0	0	0		
nobgs	V2_c1.5	1	1	emmax_consensus	spatial	200	6.62	41	0	0	0		
nobgs	V2_c1.5	1	1	emmax_simes	group	200	0.2	4	0	0	0		
nobgs	V2_c1.5	1	1	emmax_simes	mvn	200	0.05	1	0	0	0		
nobgs	V2_c1.5	1	1	emmax_simes	spatial	200	3.82	27	0	0	0		
nobgs	V2_c1.5	1	2	emmax_consensus	group	200	3.63	10	2	0	2	1.815	1
nobgs	V2_c1.5	1	2	emmax_consensus	mvn	200	0.04	1	2	0	2	0.02	1
nobgs	V2_c1.5	1	2	emmax_consensus	spatial	200	11.845	59	2	0	2	5.9225	1
nobgs	V2_c1.5	1	2	emmax_simes	group	200	2.93	10	3	0	3	0.976666666666667	1
nobgs	V2_c1.5	1	2	emmax_simes	mvn	200	0.04	1	3	0	3	0.0133333333333333	1
nobgs	V2_c1.5	1	2	emmax_simes	spatial	200	8.775	55	3	0	3	2.925	1
nobgs	V2_c1.5	1	3	emmax_consensus	group	200	0.555	8	1	1	0	0.555	0
nobgs	V2_c1.5	1	3	emmax_consensus	mvn	200	0.035	1	1	1	0	0.035	0
nobgs	V2_c1.5	1	3	emmax_consensus	spatial	200	7.385	45	1	1	0	7.385	0
nobgs	V2_c1.5	1	3	emmax_simes	group	200	0.37	4	0	0	0		
nobgs	V2_c1.5	1	3	emmax_simes	mvn	200	0.035	1	0	0	0		
nobgs	V2_c1.5	1	3	emmax_simes	spatial	200	5.27	41	0	0	0		
nobgs	V2_c1.5	1	4	emmax_consensus	group	200	0.06	2	0	0	0		
nobgs	V2_c1.5	1	4	emmax_consensus	mvn	200	0.075	3	0	0	0		
nobgs	V2_c1.5	1	4	emmax_consensus	spatial	200	6.735	35	0	0	0		
nobgs	V2_c1.5	1	4	emmax_simes	group	200	0.055	1	0	0	0		
nobgs	V2_c1.5	1	4	emmax_simes	mvn	200	0.02	1	0	0	0		
nobgs	V2_c1.5	1	4	emmax_simes	spatial	200	4.555	27	0	0	0		
nobgs	V2_c1.5	1	5	emmax_consensus	group	200	1.365	8	0	0	0		
nobgs	V2_c1.5	1	5	emmax_consensus	mvn	200	0.07	3	0	0	0		
nobgs	V2_c1.5	1	5	emmax_consensus	spatial	200	8.155	36	0	0	0		
nobgs	V2_c1.5	1	5	emmax_simes	group	200	1.22	9	2	0	2	0.61	1
nobgs	V2_c1.5	1	5	emmax_simes	mvn	200	0.055	2	2	0	2	0.0275	1
nobgs	V2_c1.5	1	5	emmax_simes	spatial	200	5.66	34	2	0	2	2.83	1
nobgs	V2_c1.5	1	6	emmax_consensus	group	200	4.915	14	10	1	9	0.4915	0.9
nobgs	V2_c1.5	1	6	emmax_consensus	mvn	200	0.06	2	10	1	9	0.006	0.9
nobgs	V2_c1.5	1	6	emmax_consensus	spatial	200	11.135	50	10	1	9	1.1135	0.9
nobgs	V2_c1.5	1	6	emmax_simes	group	200	5.805	16	3	1	2	1.935	0.666666666666667
nobgs	V2_c1.5	1	6	emmax_simes	mvn	200	0.075	2	3	1	2	0.025	0.666666666666667
nobgs	V2_c1.5	1	6	emmax_simes	spatial	200	7.65	41	3	1	2	2.55	0.666666666666667
nobgs	V2_c1.5	1	7	emmax_consensus	group	200	0.795	6	1	1	0	0.795	0
nobgs	V2_c1.5	1	7	emmax_consensus	mvn	200	0.065	2	1	1	0	0.065	0
nobgs	V2_c1.5	1	7	emmax_consensus	spatial	200	11.575	51	1	1	0	11.575	0
nobgs	V2_c1.5	1	7	emmax_simes	group	200	0.585	5	1	1	0	0.585	0
nobgs	V2_c1.5	1	7	emmax_simes	mvn	200	0.065	2	1	1	0	0.065	0
nobgs	V2_c1.5	1	7	emmax_simes	spatial	200	8.135	43	1	1	0	8.135	0
nobgs	V2_c1.5	1	8	emmax_consensus	group	200	2.265	10	4	0	4	0.56625	1
nobgs	V2_c1.5	1	8	emmax_consensus	mvn	200	0.015	1	4	0	4	0.00375	1
nobgs	V2_c1.5	1	8	emmax_consensus	spatial	200	11.2	43	4	0	4	2.8	1
nobgs	V2_c1.5	1	8	emmax_simes	group	200	2.765	12	8	1	7	0.345625	0.875
nobgs	V2_c1.5	1	8	emmax_simes	mvn	200	0.025	2	8	1	7	0.003125	0.875
nobgs	V2_c1.5	1	8	emmax_simes	spatial	200	8.22	44	8	1	7	1.0275	0.875
nobgs	V2_c1.5	1	9	emmax_consensus	group	200	0.27	3	0	0	0		
nobgs	V2_c1.5	1	9	emmax_consensus	mvn	200	0.035	2	0	0	0		
nobgs	V2_c1.5	1	9	emmax_consensus	spatial	200	8.79	50	0	0	0		
nobgs	V2_c1.5	1	9	emmax_simes	group	200	0.26	4	0	0	0		
nobgs	V2_c1.5	1	9	emmax_simes	mvn	200	0.015	1	0	0	0		
nobgs	V2_c1.5	1	9	emmax_simes	spatial	200	6.83	48	0	0	0		
nobgs	V2_c1.5	1	10	emmax_consensus	group	200	0.66	5	0	0	0		
nobgs	V2_c1.5	1	10	emmax_consensus	mvn	200	0.045	2	0	0	0		
nobgs	V2_c1.5	1	10	emmax_consensus	spatial	200	8.585	41	0	0	0		
nobgs	V2_c1.5	1	10	emmax_simes	group	200	0.51	5	0	0	0		
nobgs	V2_c1.5	1	10	emmax_simes	mvn	200	0.02	1	0	0	0		
nobgs	V2_c1.5	1	10	emmax_simes	spatial	200	6.045	43	0	0	0		
nobgs	V2_c1.5	2	1	emmax_consensus	group	200	0.295	3	0	0	0		
nobgs	V2_c1.5	2	1	emmax_consensus	mvn	200	0.04	1	0	0	0		
nobgs	V2_c1.5	2	1	emmax_consensus	spatial	200	7.49	40	0	0	0		
nobgs	V2_c1.5	2	1	emmax_simes	group	200	0.27	4	0	0	0		
nobgs	V2_c1.5	2	1	emmax_simes	mvn	200	0.04	1	0	0	0		
nobgs	V2_c1.5	2	1	emmax_simes	spatial	200	5.03	28	0	0	0		
nobgs	V2_c1.5	2	2	emmax_consensus	group	200	2.17	9	3	0	3	0.723333333333333	1
nobgs	V2_c1.5	2	2	emmax_consensus	mvn	200	0.05	2	3	0	3	0.0166666666666667	1
nobgs	V2_c1.5	2	2	emmax_consensus	spatial	200	8.015	42	3	0	3	2.67166666666667	1
nobgs	V2_c1.5	2	2	emmax_simes	group	200	1.785	10	0	0	0		
nobgs	V2_c1.5	2	2	emmax_simes	mvn	200	0.065	2	0	0	0		
nobgs	V2_c1.5	2	2	emmax_simes	spatial	200	5.55	45	0	0	0		
nobgs	V2_c1.5	2	3	emmax_consensus	group	200	0.43	4	1	0	1	0.43	1
nobgs	V2_c1.5	2	3	emmax_consensus	mvn	200	0.07	2	1	0	1	0.07	1
nobgs	V2_c1.5	2	3	emmax_consensus	spatial	200	8.855	55	1	0	1	8.855	1
nobgs	V2_c1.5	2	3	emmax_simes	group	200	0.48	5	2	0	2	0.24	1
nobgs	V2_c1.5	2	3	emmax_simes	mvn	200	0.08	3	2	0	2	0.04	1
nobgs	V2_c1.5	2	3	emmax_simes	spatial	200	6.165	43	2	0	2	3.0825	1
nobgs	V2_c1.5	2	4	emmax_consensus	group	200	0.09	3	0	0	0		
nobgs	V2_c1.5	2	4	emmax_consensus	mvn	200	0.05	2	0	0	0		
nobgs	V2_c1.5	2	4	emmax_consensus	spatial	200	7.27	32	0	0	0		
nobgs	V2_c1.5	2	4	emmax_simes	group	200	0.06	2	0	0	0		
nobgs	V2_c1.5	2	4	emmax_simes	mvn	200	0.045	2	0	0	0		
nobgs	V2_c1.5	2	4	emmax_simes	spatial	200	5.215	29	0	0	0		
nobgs	V2_c1.5	2	5	emmax_consensus	group	200	0.73	5	2	0	2	0.365	1
nobgs	V2_c1.5	2	5	emmax_consensus	mvn	200	0.055	2	2	0	2	0.0275	1
nobgs	V2_c1.5	2	5	emmax_consensus	spatial	200	7.855	30	2	0	2	3.9275	1
nobgs	V2_c1.5	2	5	emmax_simes	group	200	0.565	5	0	0	0		
nobgs	V2_c1.5	2	5	emmax_simes	mvn	200	0.055	1	0	0	0		
nobgs	V2_c1.5	2	5	emmax_simes	spatial	200	5.685	27	0	0	0		
nobgs	V2_c1.5	2	6	emmax_consensus	group	200	4.44	19	9	0	9	0.493333333333333	1
nobgs	V2_c1.5	2	6	emmax_consensus	mvn	200	0.05	2	9	0	9	0.00555555555555556	1
nobgs	V2_c1.5	2	6	emmax_consensus	spatial	200	6.99	41	9	0	9	0.776666666666667	1
nobgs	V2_c1.5	2	6	emmax_simes	group	200	4.255	18	9	0	9	0.472777777777778	1
nobgs	V2_c1.5	2	6	emmax_simes	mvn	200	0.03	1	9	0	9	0.00333333333333333	1
nobgs	V2_c1.5	2	6	emmax_simes	spatial	200	5.38	34	9	0	9	0.597777777777778	1
nobgs	V2_c1.5	2	7	emmax_consensus	group	200	0.525	8	3	0	3	0.175	1
nobgs	V2_c1.5	2	7	emmax_consensus	mvn	200	0.04	1	3	0	3	0.0133333333333333	1
nobgs	V2_c1.5	2	7	emmax_consensus	spatial	200	11.64	43	3	0	3	3.88	1
nobgs	V2_c1.5	2	7	emmax_simes	group	200	0.38	4	1	0	1	0.38	1
nobgs	V2_c1.5	2	7	emmax_simes	mvn	200	0.045	2	1	0	1	0.045	1
nobgs	V2_c1.5	2	7	emmax_simes	spatial	200	9.485	39	1	0	1	9.485	1
nobgs	V2_c1.5	2	8	emmax_consensus	group	200	1.725	20	5	0	5	0.345	1
nobgs	V2_c1.5	2	8	emmax_consensus	mvn	200	0.06	2	5	0	5	0.012	1
nobgs	V2_c1.5	2	8	emmax_consensus	spatial	200	8.98	44	5	0	5	1.796	1
nobgs	V2_c1.5	2	8	emmax_simes	group	200	1.335	12	5	0	5	0.267	1
nobgs	V2_c1.5	2	8	emmax_simes	mvn	200	0.06	1	5	0	5	0.012	1
nobgs	V2_c1.5	2	8	emmax_simes	spatial	200	5.93	37	5	0	5	1.186	1
nobgs	V2_c1.5	2	9	emmax_consensus	group	200	0.325	5	1	0	1	0.325	1
nobgs	V2_c1.5	2	9	emmax_consensus	mvn	200	0.085	2	1	0	1	0.085	1
nobgs	V2_c1.5	2	9	emmax_consensus	spatial	200	10.505	42	1	0	1	10.505	1
nobgs	V2_c1.5	2	9	emmax_simes	group	200	0.27	3	0	0	0		
nobgs	V2_c1.5	2	9	emmax_simes	mvn	200	0.045	2	0	0	0		
nobgs	V2_c1.5	2	9	emmax_simes	spatial	200	7.43	34	0	0	0		
nobgs	V2_c1.5	2	10	emmax_consensus	group	200	0.495	6	0	0	0		
nobgs	V2_c1.5	2	10	emmax_consensus	mvn	200	0.09	3	0	0	0		
nobgs	V2_c1.5	2	10	emmax_consensus	spatial	200	7.47	43	0	0	0		
nobgs	V2_c1.5	2	10	emmax_simes	group	200	0.46	5	0	0	0		
nobgs	V2_c1.5	2	10	emmax_simes	mvn	200	0.05	1	0	0	0		
nobgs	V2_c1.5	2	10	emmax_simes	spatial	200	5.8	35	0	0	0		
nobgs	V2_c1.5	5	1	emmax_consensus	group	200	0.24	5	0	0	0		
nobgs	V2_c1.5	5	1	emmax_consensus	mvn	200	0.07	2	0	0	0		
nobgs	V2_c1.5	5	1	emmax_consensus	spatial	200	6.095	42	0	0	0		
nobgs	V2_c1.5	5	1	emmax_simes	group	200	0.15	4	1	0	1	0.15	1
nobgs	V2_c1.5	5	1	emmax_simes	mvn	200	0.04	2	1	0	1	0.04	1
