analysis,flagged,contain,tag_not_contain,neither,satellites,raw_prec,raw_rec,dedup_regions,dedup_tp,dedup_qtn,dedup_prec,dedup_rec,cell,tag,env,n_qtn,n_clusters
snp,175,10,30,135,30,0.0571428571428571,0.588235294117647,145,10,10,0.0689655172413793,0.588235294117647,V0.5_c1,bgs,10,17,85817
snp_n2,159,10,25,124,25,0.0628930817610063,0.588235294117647,134,10,10,0.0746268656716418,0.588235294117647,V0.5_c1,bgs,10,17,85817
snp_n5,89,11,9,69,9,0.123595505617978,0.647058823529412,80,11,11,0.1375,0.647058823529412,V0.5_c1,bgs,10,17,85817
simes_only_sparse,27,0,1,26,0,0,0,27,1,1,0.037037037037037,0.0588235294117647,V0.5_c1,bgs,10,17,85817
simes_only_longdense,10,5,0,5,0,0.5,0.294117647058824,10,5,5,0.5,0.294117647058824,V0.5_c1,bgs,10,17,85817
simes_nosparse,69,9,18,42,18,0.130434782608696,0.529411764705882,51,9,9,0.176470588235294,0.529411764705882,V0.5_c1,bgs,10,17,85817
simes_n2_nosparse,73,10,20,43,20,0.136986301369863,0.588235294117647,53,10,10,0.188679245283019,0.588235294117647,V0.5_c1,bgs,10,17,85817
simes_n2,95,10,22,63,22,0.105263157894737,0.588235294117647,73,10,10,0.136986301369863,0.588235294117647,V0.5_c1,bgs,10,17,85817
rep,78,9,17,52,17,0.115384615384615,0.529411764705882,61,9,9,0.147540983606557,0.529411764705882,V0.5_c1,bgs,10,17,85817
simes,85,9,20,56,20,0.105882352941176,0.529411764705882,65,9,9,0.138461538461538,0.529411764705882,V0.5_c1,bgs,10,17,85817
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c1,bgs,10,17,85817
snp,225,10,5,210,3,0.0444444444444444,0.333333333333333,222,12,15,0.0540540540540541,0.5,V0.5_c2,nobgs,1,30,72230
snp_n2,225,9,5,211,3,0.04,0.3,222,11,14,0.0495495495495496,0.466666666666667,V0.5_c2,nobgs,1,30,72230
snp_n5,220,8,5,207,3,0.0363636363636364,0.266666666666667,217,10,13,0.0460829493087558,0.433333333333333,V0.5_c2,nobgs,1,30,72230
simes_only_sparse,116,6,2,108,1,0.0517241379310345,0.2,115,7,8,0.0608695652173913,0.266666666666667,V0.5_c2,nobgs,1,30,72230
simes_only_longdense,19,2,1,16,0,0.105263157894737,0.0666666666666667,19,3,3,0.157894736842105,0.1,V0.5_c2,nobgs,1,30,72230
simes_nosparse,2,0,0,2,0,0,0,2,0,0,0,0,V0.5_c2,nobgs,1,30,72230
simes_n2_nosparse,3,1,0,2,0,0.333333333333333,0.0333333333333333,3,1,1,0.333333333333333,0.0333333333333333,V0.5_c2,nobgs,1,30,72230
simes_n2,109,6,3,100,1,0.055045871559633,0.2,108,8,9,0.0740740740740741,0.3,V0.5_c2,nobgs,1,30,72230
rep,53,4,1,48,1,0.0754716981132076,0.133333333333333,52,4,4,0.0769230769230769,0.133333333333333,V0.5_c2,nobgs,1,30,72230
simes,83,6,1,76,0,0.072289156626506,0.2,83,7,8,0.0843373493975904,0.266666666666667,V0.5_c2,nobgs,1,30,72230
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,1,30,72230
snp,1253,13,10,1230,8,0.0103750997605746,0.361111111111111,1245,15,17,0.0120481927710843,0.472222222222222,V0.5_c2,nobgs,2,36,73046
snp_n2,1031,13,10,1008,8,0.0126091173617847,0.361111111111111,1023,15,17,0.0146627565982405,0.472222222222222,V0.5_c2,nobgs,2,36,73046
snp_n5,749,11,9,729,7,0.0146862483311081,0.305555555555556,742,13,14,0.0175202156334232,0.388888888888889,V0.5_c2,nobgs,2,36,73046
simes_only_sparse,343,10,5,328,4,0.0291545189504373,0.277777777777778,339,11,13,0.0324483775811209,0.361111111111111,V0.5_c2,nobgs,2,36,73046
simes_only_longdense,107,2,1,104,1,0.0186915887850467,0.0555555555555556,106,2,2,0.0188679245283019,0.0555555555555556,V0.5_c2,nobgs,2,36,73046
simes_nosparse,210,1,1,208,1,0.00476190476190476,0.0277777777777778,209,1,1,0.00478468899521531,0.0277777777777778,V0.5_c2,nobgs,2,36,73046
simes_n2_nosparse,186,1,2,183,1,0.00537634408602151,0.0277777777777778,185,2,2,0.0108108108108108,0.0555555555555556,V0.5_c2,nobgs,2,36,73046
simes_n2,540,12,8,520,7,0.0222222222222222,0.333333333333333,533,13,15,0.024390243902439,0.416666666666667,V0.5_c2,nobgs,2,36,73046
rep,444,8,6,430,6,0.018018018018018,0.222222222222222,438,8,9,0.0182648401826484,0.25,V0.5_c2,nobgs,2,36,73046
simes,538,11,7,520,6,0.0204460966542751,0.305555555555556,532,12,14,0.0225563909774436,0.388888888888889,V0.5_c2,nobgs,2,36,73046
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,2,36,73046
snp,230,16,7,207,6,0.0695652173913044,0.484848484848485,224,17,19,0.0758928571428571,0.575757575757576,V0.5_c2,nobgs,3,33,72600
snp_n2,228,15,7,206,6,0.0657894736842105,0.454545454545455,222,16,18,0.0720720720720721,0.545454545454545,V0.5_c2,nobgs,3,33,72600
snp_n5,225,15,7,203,5,0.0666666666666667,0.454545454545455,220,17,19,0.0772727272727273,0.575757575757576,V0.5_c2,nobgs,3,33,72600
simes_only_sparse,157,12,4,141,4,0.0764331210191083,0.363636363636364,153,12,13,0.0784313725490196,0.393939393939394,V0.5_c2,nobgs,3,33,72600
simes_only_longdense,6,2,0,4,0,0.333333333333333,0.0606060606060606,6,2,3,0.333333333333333,0.0909090909090909,V0.5_c2,nobgs,3,33,72600
simes_nosparse,9,3,0,6,0,0.333333333333333,0.0909090909090909,9,3,4,0.333333333333333,0.121212121212121,V0.5_c2,nobgs,3,33,72600
simes_n2_nosparse,6,2,0,4,0,0.333333333333333,0.0606060606060606,6,2,3,0.333333333333333,0.0909090909090909,V0.5_c2,nobgs,3,33,72600
simes_n2,142,14,4,124,4,0.0985915492957746,0.424242424242424,138,14,16,0.101449275362319,0.484848484848485,V0.5_c2,nobgs,3,33,72600
rep,62,10,3,49,0,0.161290322580645,0.303030303030303,62,13,15,0.209677419354839,0.454545454545455,V0.5_c2,nobgs,3,33,72600
simes,134,14,4,116,3,0.104477611940299,0.424242424242424,131,15,17,0.114503816793893,0.515151515151515,V0.5_c2,nobgs,3,33,72600
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,3,33,72600
snp,201,14,4,183,2,0.0696517412935323,0.4,199,16,18,0.0804020100502513,0.514285714285714,V0.5_c2,nobgs,4,35,73546
snp_n2,201,13,4,184,2,0.0646766169154229,0.371428571428571,199,15,17,0.0753768844221106,0.485714285714286,V0.5_c2,nobgs,4,35,73546
snp_n5,201,13,5,183,2,0.0646766169154229,0.371428571428571,199,16,18,0.0804020100502513,0.514285714285714,V0.5_c2,nobgs,4,35,73546
simes_only_sparse,127,9,3,115,0,0.0708661417322835,0.257142857142857,127,12,14,0.0944881889763779,0.4,V0.5_c2,nobgs,4,35,73546
simes_only_longdense,7,2,0,5,0,0.285714285714286,0.0571428571428571,7,2,2,0.285714285714286,0.0571428571428571,V0.5_c2,nobgs,4,35,73546
simes_nosparse,10,2,0,8,0,0.2,0.0571428571428571,10,2,2,0.2,0.0571428571428571,V0.5_c2,nobgs,4,35,73546
simes_n2_nosparse,7,1,0,6,0,0.142857142857143,0.0285714285714286,7,1,1,0.142857142857143,0.0285714285714286,V0.5_c2,nobgs,4,35,73546
simes_n2,113,9,3,101,1,0.079646017699115,0.257142857142857,112,11,13,0.0982142857142857,0.371428571428571,V0.5_c2,nobgs,4,35,73546
rep,51,6,3,42,1,0.117647058823529,0.171428571428571,50,8,9,0.16,0.257142857142857,V0.5_c2,nobgs,4,35,73546
simes,106,9,3,94,1,0.0849056603773585,0.257142857142857,105,11,13,0.104761904761905,0.371428571428571,V0.5_c2,nobgs,4,35,73546
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,4,35,73546
snp,357,16,5,336,5,0.0448179271708684,0.516129032258065,352,16,22,0.0454545454545455,0.709677419354839,V0.5_c2,nobgs,5,31,71812
snp_n2,352,16,5,331,5,0.0454545454545455,0.516129032258065,347,16,22,0.0461095100864553,0.709677419354839,V0.5_c2,nobgs,5,31,71812
snp_n5,321,16,5,300,4,0.0498442367601246,0.516129032258065,317,17,23,0.0536277602523659,0.741935483870968,V0.5_c2,nobgs,5,31,71812
simes_only_sparse,189,10,2,177,1,0.0529100529100529,0.32258064516129,188,11,14,0.0585106382978723,0.451612903225806,V0.5_c2,nobgs,5,31,71812
simes_only_longdense,26,2,2,22,1,0.0769230769230769,0.0645161290322581,25,3,5,0.12,0.161290322580645,V0.5_c2,nobgs,5,31,71812
simes_nosparse,17,2,1,14,0,0.117647058823529,0.0645161290322581,17,3,5,0.176470588235294,0.161290322580645,V0.5_c2,nobgs,5,31,71812
simes_n2_nosparse,20,3,2,15,1,0.15,0.0967741935483871,19,4,6,0.210526315789474,0.193548387096774,V0.5_c2,nobgs,5,31,71812
simes_n2,188,12,3,173,3,0.0638297872340426,0.387096774193548,185,12,17,0.0648648648648649,0.548387096774194,V0.5_c2,nobgs,5,31,71812
rep,76,5,2,69,0,0.0657894736842105,0.161290322580645,76,7,9,0.0921052631578947,0.290322580645161,V0.5_c2,nobgs,5,31,71812
simes,164,12,3,149,3,0.0731707317073171,0.387096774193548,161,12,17,0.0745341614906832,0.548387096774194,V0.5_c2,nobgs,5,31,71812
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,5,31,71812
snp,1341,15,3,1323,3,0.0111856823266219,0.555555555555556,1338,15,15,0.0112107623318386,0.555555555555556,V0.5_c2,nobgs,6,27,73578
snp_n2,1067,13,3,1051,2,0.0121836925960637,0.481481481481482,1065,14,14,0.0131455399061033,0.518518518518519,V0.5_c2,nobgs,6,27,73578
snp_n5,701,13,4,684,3,0.0185449358059914,0.481481481481482,698,14,14,0.0200573065902579,0.518518518518519,V0.5_c2,nobgs,6,27,73578
simes_only_sparse,387,12,2,373,1,0.0310077519379845,0.444444444444444,386,13,13,0.0336787564766839,0.481481481481482,V0.5_c2,nobgs,6,27,73578
simes_only_longdense,84,0,0,84,0,0,0,84,0,0,0,0,V0.5_c2,nobgs,6,27,73578
simes_nosparse,343,2,0,341,0,0.00583090379008746,0.0740740740740741,343,2,2,0.00583090379008746,0.0740740740740741,V0.5_c2,nobgs,6,27,73578
simes_n2_nosparse,300,0,0,300,0,0,0,300,0,0,0,0,V0.5_c2,nobgs,6,27,73578
simes_n2,708,12,2,694,1,0.0169491525423729,0.444444444444444,707,13,13,0.0183875530410184,0.481481481481482,V0.5_c2,nobgs,6,27,73578
rep,594,9,1,584,1,0.0151515151515152,0.333333333333333,593,9,9,0.015177065767285,0.333333333333333,V0.5_c2,nobgs,6,27,73578
simes,730,14,2,714,2,0.0191780821917808,0.518518518518519,728,14,14,0.0192307692307692,0.518518518518519,V0.5_c2,nobgs,6,27,73578
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,6,27,73578
snp,365,16,3,346,3,0.0438356164383562,0.457142857142857,362,16,16,0.0441988950276243,0.457142857142857,V0.5_c2,nobgs,7,35,73710
snp_n2,351,15,2,334,2,0.0427350427350427,0.428571428571429,349,15,15,0.0429799426934097,0.428571428571429,V0.5_c2,nobgs,7,35,73710
snp_n5,300,11,2,287,1,0.0366666666666667,0.314285714285714,299,12,12,0.040133779264214,0.342857142857143,V0.5_c2,nobgs,7,35,73710
simes_only_sparse,178,11,2,165,1,0.0617977528089888,0.314285714285714,177,12,12,0.0677966101694915,0.342857142857143,V0.5_c2,nobgs,7,35,73710
simes_only_longdense,14,1,0,13,0,0.0714285714285714,0.0285714285714286,14,1,1,0.0714285714285714,0.0285714285714286,V0.5_c2,nobgs,7,35,73710
simes_nosparse,12,1,0,11,0,0.0833333333333333,0.0285714285714286,12,1,1,0.0833333333333333,0.0285714285714286,V0.5_c2,nobgs,7,35,73710
simes_n2_nosparse,14,1,0,13,0,0.0714285714285714,0.0285714285714286,14,1,1,0.0714285714285714,0.0285714285714286,V0.5_c2,nobgs,7,35,73710
simes_n2,174,11,1,162,0,0.0632183908045977,0.314285714285714,174,12,12,0.0689655172413793,0.342857142857143,V0.5_c2,nobgs,7,35,73710
rep,73,7,0,66,0,0.0958904109589041,0.2,73,7,7,0.0958904109589041,0.2,V0.5_c2,nobgs,7,35,73710
simes,154,12,1,141,0,0.0779220779220779,0.342857142857143,154,13,13,0.0844155844155844,0.371428571428571,V0.5_c2,nobgs,7,35,73710
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,7,35,73710
snp,918,14,10,894,8,0.0152505446623094,0.482758620689655,910,16,18,0.0175824175824176,0.620689655172414,V0.5_c2,nobgs,8,29,73774
snp_n2,738,13,10,715,8,0.0176151761517615,0.448275862068966,730,15,17,0.0205479452054795,0.586206896551724,V0.5_c2,nobgs,8,29,73774
snp_n5,490,11,10,469,8,0.0224489795918367,0.379310344827586,482,13,15,0.0269709543568465,0.517241379310345,V0.5_c2,nobgs,8,29,73774
simes_only_sparse,241,9,6,226,4,0.037344398340249,0.310344827586207,237,11,13,0.0464135021097046,0.448275862068966,V0.5_c2,nobgs,8,29,73774
simes_only_longdense,54,3,1,50,0,0.0555555555555556,0.103448275862069,54,4,4,0.0740740740740741,0.137931034482759,V0.5_c2,nobgs,8,29,73774
simes_nosparse,156,5,0,151,0,0.0320512820512821,0.172413793103448,156,5,5,0.0320512820512821,0.172413793103448,V0.5_c2,nobgs,8,29,73774
simes_n2_nosparse,151,4,0,147,0,0.0264900662251656,0.137931034482759,151,4,4,0.0264900662251656,0.137931034482759,V0.5_c2,nobgs,8,29,73774
simes_n2,415,12,7,396,6,0.0289156626506024,0.413793103448276,409,13,15,0.0317848410757946,0.517241379310345,V0.5_c2,nobgs,8,29,73774
rep,333,11,3,319,2,0.033033033033033,0.379310344827586,331,12,14,0.0362537764350453,0.482758620689655,V0.5_c2,nobgs,8,29,73774
simes,427,13,6,408,6,0.0304449648711944,0.448275862068966,421,13,15,0.0308788598574822,0.517241379310345,V0.5_c2,nobgs,8,29,73774
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,8,29,73774
snp,167,12,2,153,1,0.0718562874251497,0.363636363636364,166,13,15,0.0783132530120482,0.454545454545455,V0.5_c2,nobgs,9,33,71961
snp_n2,164,10,2,152,1,0.0609756097560976,0.303030303030303,163,11,13,0.0674846625766871,0.393939393939394,V0.5_c2,nobgs,9,33,71961
snp_n5,153,12,4,137,1,0.0784313725490196,0.363636363636364,152,15,17,0.0986842105263158,0.515151515151515,V0.5_c2,nobgs,9,33,71961
simes_only_sparse,100,8,1,91,1,0.08,0.242424242424242,99,8,10,0.0808080808080808,0.303030303030303,V0.5_c2,nobgs,9,33,71961
simes_only_longdense,2,0,0,2,0,0,0,2,0,0,0,0,V0.5_c2,nobgs,9,33,71961
simes_nosparse,4,1,0,3,0,0.25,0.0303030303030303,4,1,1,0.25,0.0303030303030303,V0.5_c2,nobgs,9,33,71961
simes_n2_nosparse,3,0,0,3,0,0,0,3,0,0,0,0,V0.5_c2,nobgs,9,33,71961
simes_n2,75,5,1,69,1,0.0666666666666667,0.151515151515152,74,5,6,0.0675675675675676,0.181818181818182,V0.5_c2,nobgs,9,33,71961
rep,22,5,1,16,0,0.227272727272727,0.151515151515152,22,6,7,0.272727272727273,0.212121212121212,V0.5_c2,nobgs,9,33,71961
simes,62,7,1,54,1,0.112903225806452,0.212121212121212,61,7,8,0.114754098360656,0.242424242424242,V0.5_c2,nobgs,9,33,71961
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,9,33,71961
snp,377,10,0,367,0,0.026525198938992,0.3125,377,10,10,0.026525198938992,0.3125,V0.5_c2,nobgs,10,32,74139
snp_n2,328,7,0,321,0,0.0213414634146341,0.21875,328,7,7,0.0213414634146341,0.21875,V0.5_c2,nobgs,10,32,74139
snp_n5,271,6,0,265,0,0.022140221402214,0.1875,271,6,6,0.022140221402214,0.1875,V0.5_c2,nobgs,10,32,74139
simes_only_sparse,136,4,0,132,0,0.0294117647058824,0.125,136,4,4,0.0294117647058824,0.125,V0.5_c2,nobgs,10,32,74139
simes_only_longdense,22,0,0,22,0,0,0,22,0,0,0,0,V0.5_c2,nobgs,10,32,74139
simes_nosparse,35,2,0,33,0,0.0571428571428571,0.0625,35,2,2,0.0571428571428571,0.0625,V0.5_c2,nobgs,10,32,74139
simes_n2_nosparse,40,1,0,39,0,0.025,0.03125,40,1,1,0.025,0.03125,V0.5_c2,nobgs,10,32,74139
simes_n2,170,5,0,165,0,0.0294117647058824,0.15625,170,5,5,0.0294117647058824,0.15625,V0.5_c2,nobgs,10,32,74139
rep,96,3,0,93,0,0.03125,0.09375,96,3,3,0.03125,0.09375,V0.5_c2,nobgs,10,32,74139
simes,160,6,0,154,0,0.0375,0.1875,160,6,6,0.0375,0.1875,V0.5_c2,nobgs,10,32,74139
emlg,0,0,0,0,0,,0,0,0,0,0,0,V0.5_c2,nobgs,10,32,74139
snp,181,13,6,162,5,0.0718232044198895,0.40625,176,14,15,0.0795454545454545,0.46875,V0.5_c2,bgs,1,32,60984
